Collectionq,Location,Box,Folder,Series,Subseries,Description
Glenn,01-8-27-11-03-0-1,439.0,5.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #1-50, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,6.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #51-100, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,7.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #101-150, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,8.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #151-200, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,9.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #201-250, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,10.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #251-300, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,11.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #301-350, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,12.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - # 351-400, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,13.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - # 401-450, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,14.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - # 451-500, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,15.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - # 501-550, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,16.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - # 551-600, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,17.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - # 601-650, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,18.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - # 651-700, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,19.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - # 701-800, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,20.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - # 801-854, 1986-1990."
Glenn,01-8-27-11-03-0-1,439.0,21.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, subject index - taxes, military manpower, Senate Arms Services Committee, veterans, telecommunications, pensions, banking, 1990."
Glenn,01-8-27-11-03-0-1,439.0,22.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, subject index - abortion, agriculture, aging, banking, budget, commerce, communications, 1996-1998."
Glenn,01-8-27-11-03-0-1,439.0,23.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, subject index - defense, disaster, education, energy, 1996-1998."
Glenn,01-7-31-01-04-0-1,440.0,1.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, subject index - environment, foreign relations, FDA, 1996-1998."
Glenn,01-7-31-01-04-0-1,440.0,2.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, subject index - GAC, 1996-1998."
Glenn,01-7-31-01-04-0-1,440.0,3.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, subject index - general, health, housing, immigration, intelligence, 1996-1998."
Glenn,01-7-31-01-04-0-1,440.0,4.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, subject index - interior, judiciary, labor, 1996-1998."
Glenn,01-7-31-01-04-0-1,440.0,5.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, subject index - Medicare, pensions, rules, social security, tax, 1996-1998."
Glenn,01-7-31-01-04-0-1,440.0,6.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, subject index - trade, transportation, veterans, 1996-1998."
Glenn,01-7-31-01-04-0-1,440.0,7.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #1-100, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,8.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #101-200, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,9.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #201-300, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,10.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #301-400, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,11.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #401-500, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,12.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #501-600, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,13.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #601-700, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,14.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #701-800, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,15.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #801-900, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,16.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #901-950, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,17.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #951-1000, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,18.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #1001-1050, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,19.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #1051-1100, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,20.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #1101-1200, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,21.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, numeric listing - #1201-1320, 1990-1998."
Glenn,01-7-31-01-04-0-1,440.0,22.0,Constituent Services,Constituent Correspondence,"Library of form letters for issue mail, subject index and item listing - October 1995."
Glenn,01-7-25-13-07-0-1,441.0,1.0,Constituent Services,Constituent Correspondence,"Issue Mail - Agriculture, 1975."
Glenn,01-7-25-13-07-0-1,441.0,2.0,Constituent Services,Constituent Correspondence,"Issue Mail - Appropriations, 1975."
Glenn,01-7-25-13-07-0-1,441.0,3.0,Constituent Services,Constituent Correspondence,"Issue Mail - Armed Services, 1975."
Glenn,01-7-25-13-07-0-1,441.0,4.0,Constituent Services,Constituent Correspondence,"Issue Mail - Banking and Currency, 1975."
Glenn,01-7-25-13-07-0-1,441.0,5.0,Constituent Services,Constituent Correspondence,"Issue Mail - Bicentennial, 1975"
Glenn,01-7-25-13-07-0-1,441.0,6.0,Constituent Services,Constituent Correspondence,"Issue Mail - Civil Rights, 1975."
Glenn,01-7-25-13-07-0-1,441.0,7.0,Constituent Services,Constituent Correspondence,"Issue Mail - Civil Service, 1975."
Glenn,01-7-25-13-07-0-1,441.0,8.0,Constituent Services,Constituent Correspondence,"Issue Mail - Commerce, 1975"
Glenn,01-7-25-13-07-0-1,441.0,9.0,Constituent Services,Constituent Correspondence,"Issue Mail - Congress, 1975"
Glenn,01-7-25-13-07-0-1,441.0,10.0,Constituent Services,Constituent Correspondence,"Issue Mail - Crime, 1975."
Glenn,01-7-25-13-07-0-1,441.0,11.0,Constituent Services,Constituent Correspondence,"Issue Mail - Defense, 1975."
Glenn,01-7-25-13-07-0-1,441.0,12.0,Constituent Services,Constituent Correspondence,"Issue Mail - District of Columbia, 1975."
Glenn,01-7-25-13-07-0-1,441.0,13.0,Constituent Services,Constituent Correspondence,"Issue Mail - Economy, 1975."
Glenn,01-7-25-13-07-0-1,441.0,14.0,Constituent Services,Constituent Correspondence,"Issue Mail - Education, 1975."
Glenn,01-7-25-13-07-0-1,441.0,15.0,Constituent Services,Constituent Correspondence,"Issue Mail - Energy, 1975."
Glenn,01-7-25-13-07-0-1,441.0,16.0,Constituent Services,Constituent Correspondence,"Issue Mail - Foreign Affairs, 1975."
Glenn,01-7-25-13-07-0-1,441.0,17.0,Constituent Services,Constituent Correspondence,"Issue Mail - Health, 1975."
Glenn,01-7-25-13-07-0-1,441.0,18.0,Constituent Services,Constituent Correspondence,"Issue Mail - Highways, 1975."
Glenn,01-7-25-13-07-0-1,441.0,19.0,Constituent Services,Constituent Correspondence,"Issue Mail - Housing, 1975."
Glenn,01-7-25-13-07-0-1,441.0,20.0,Constituent Services,Constituent Correspondence,"Issue Mail - Immigration, 1975."
Glenn,01-7-25-13-07-0-1,441.0,21.0,Constituent Services,Constituent Correspondence,"Issue Mail - Labor, 1975."
Glenn,01-7-25-13-07-0-1,441.0,22.0,Constituent Services,Constituent Correspondence,"Issue Mail - Miscellaneous, 1975."
Glenn,01-7-25-13-07-0-1,441.0,23.0,Constituent Services,Constituent Correspondence,"Issue Mail - Multiple Concerns, 1975."
Glenn,01-7-25-13-07-0-1,441.0,24.0,Constituent Services,Constituent Correspondence,"Issue Mail - National Resources, 1975."
Glenn,01-7-25-13-07-0-1,441.0,25.0,Constituent Services,Constituent Correspondence,"Issue Mail - Political Affairs, 1975."
Glenn,01-7-25-13-07-0-1,441.0,26.0,Constituent Services,Constituent Correspondence,"Issue Mail - Pollution, 1975."
Glenn,01-7-25-13-07-0-1,441.0,27.0,Constituent Services,Constituent Correspondence,"Issue Mail - Postal Service, 1975."
Glenn,01-7-25-13-07-0-1,441.0,28.0,Constituent Services,Constituent Correspondence,"Issue Mail - President, Office of, 1975"
Glenn,01-7-25-13-07-0-1,441.0,29.0,Constituent Services,Constituent Correspondence,"Issue Mail - Prisons, 1975."
Glenn,01-7-25-13-07-0-1,441.0,30.0,Constituent Services,Constituent Correspondence,"Issue Mail - Public Activities, 1975."
Glenn,01-7-25-13-07-0-1,441.0,31.0,Constituent Services,Constituent Correspondence,"Issue Mail - Space and Aeronautics, 1975."
Glenn,01-7-25-13-07-0-1,441.0,32.0,Constituent Services,Constituent Correspondence,"Issue Mail - State Affairs, 1975."
Glenn,01-7-25-13-07-0-1,441.0,33.0,Constituent Services,Constituent Correspondence,"Issue Mail - Taxes, 1975"
Glenn,01-7-25-13-07-0-1,441.0,34.0,Constituent Services,Constituent Correspondence,"Issue Mail - United Nations, 1975."
Glenn,01-7-25-13-07-0-1,441.0,35.0,Constituent Services,Constituent Correspondence,"Issue Mail - Welfare, 1975."
Glenn,01-7-25-13-07-0-1,441.0,36.0,Constituent Services,Constituent Correspondence,"Issue Mail - Veterans, 1975."
Glenn,01-7-25-10-08-0-1,442.0,1.0,Constituent Services,Constituent Correspondence,"Issue Mail - Abortion, 1976"
Glenn,01-7-25-10-08-0-1,442.0,2.0,Constituent Services,Constituent Correspondence,"Issue Mail - Aging, 1976."
Glenn,01-7-25-10-08-0-1,442.0,3.0,Constituent Services,Constituent Correspondence,"Issue Mail - Agriculture, 1976."
Glenn,01-7-25-10-08-0-1,442.0,4.0,Constituent Services,Constituent Correspondence,"Issue Mail - Animals, 1976."
Glenn,01-7-25-10-08-0-1,442.0,5.0,Constituent Services,Constituent Correspondence,"Issue Mail - Appalachia, 1976."
Glenn,01-7-25-10-08-0-1,442.0,6.0,Constituent Services,Constituent Correspondence,"Issue Mail - Appropriations, 1976."
Glenn,01-7-25-10-08-0-1,442.0,7.0,Constituent Services,Constituent Correspondence,"Issue Mail - Aviation and Airports, 1976."
Glenn,01-7-25-10-08-0-1,442.0,8.0,Constituent Services,Constituent Correspondence,"Issue Mail - Budget and Spending, 1976."
Glenn,01-7-25-10-08-0-1,442.0,9.0,Constituent Services,Constituent Correspondence,"Issue Mail - Busing, 1976."
Glenn,01-7-25-10-08-0-1,442.0,10.0,Constituent Services,Constituent Correspondence,"Issue Mail - Children, 1976."
Glenn,01-7-25-10-08-0-1,442.0,11.0,Constituent Services,Constituent Correspondence,"Issue Mail - Civil Rights, 1976."
Glenn,01-7-25-10-08-0-1,442.0,12.0,Constituent Services,Constituent Correspondence,"Issue Mail - Communications, 1976."
Glenn,01-7-25-10-08-0-1,442.0,13.0,Constituent Services,Constituent Correspondence,"Issue Mail - Community Development, 1976."
Glenn,01-7-25-10-08-0-1,442.0,14.0,Constituent Services,Constituent Correspondence,"Issue Mail - Congress, 1976."
Glenn,01-7-25-10-08-0-1,442.0,15.0,Constituent Services,Constituent Correspondence,"Issue Mail - Consumer Affairs, 1976."
Glenn,01-7-25-10-08-0-1,442.0,16.0,Constituent Services,Constituent Correspondence,"Issue Mail - Courts, 1976."
Glenn,01-7-25-10-08-0-1,442.0,17.0,Constituent Services,Constituent Correspondence,"Issue Mail - Crime, 1976."
Glenn,01-7-25-10-08-0-1,442.0,18.0,Constituent Services,Constituent Correspondence,"Issue Mail - Drugs, 1976."
Glenn,01-7-25-10-08-0-1,442.0,19.0,Constituent Services,Constituent Correspondence,"Issue Mail - Economy, 1976."
Glenn,01-7-25-10-08-0-1,442.0,20.0,Constituent Services,Constituent Correspondence,"Issue Mail - Education, 1976."
Glenn,01-7-25-10-08-0-1,442.0,21.0,Constituent Services,Constituent Correspondence,"Issue Mail - Election Reforms, 1976."
Glenn,01-7-25-10-08-0-1,442.0,22.0,Constituent Services,Constituent Correspondence,"Issue Mail - Employment, 1976."
Glenn,01-7-25-10-08-0-1,442.0,23.0,Constituent Services,Constituent Correspondence,"Issue Mail - Energy, 1976."
Glenn,01-7-25-10-08-0-1,442.0,24.0,Constituent Services,Constituent Correspondence,"Issue Mail - Environment, 1976."
Glenn,01-7-25-10-08-0-1,442.0,25.0,Constituent Services,Constituent Correspondence,"Issue Mail - Federal Employees, 1976."
Glenn,01-7-25-10-08-0-1,442.0,26.0,Constituent Services,Constituent Correspondence,"Issue Mail - Floods and Disasters, 1976."
Glenn,01-7-25-10-08-0-1,442.0,27.0,Constituent Services,Constituent Correspondence,"Issue Mail - Food Stamps, 1976."
Glenn,01-7-25-10-08-0-1,442.0,28.0,Constituent Services,Constituent Correspondence,"Issue Mail - Food and Drug Administration, 1976."
Glenn,01-7-25-10-08-0-1,442.0,29.0,Constituent Services,Constituent Correspondence,"Issue Mail - Foreign Affairs, 1976."
Glenn,01-7-25-10-08-0-1,442.0,30.0,Constituent Services,Constituent Correspondence,"Issue Mail - Government Spending, 1976"
Glenn,01-7-25-10-08-0-1,442.0,31.0,Constituent Services,Constituent Correspondence,"Issue Mail - Gun Control, 1976."
Glenn,01-7-25-10-08-0-1,442.0,32.0,Constituent Services,Constituent Correspondence,"Issue Mail - Health, 1976."
Glenn,01-7-25-10-08-0-1,442.0,33.0,Constituent Services,Constituent Correspondence,"Issue Mail - Holidays and Daylight Savings Time, 1976."
Glenn,01-7-25-10-08-0-1,442.0,34.0,Constituent Services,Constituent Correspondence,"Issue Mail - Housing, 1976."
Glenn,01-7-25-10-08-0-1,442.0,35.0,Constituent Services,Constituent Correspondence,"Issue Mail - Intelligence Agencies, 1976."
Glenn,01-7-25-10-08-0-1,442.0,36.0,Constituent Services,Constituent Correspondence,"Issue Mail - Labor, 1976."
Glenn,01-7-25-10-08-0-1,442.0,37.0,Constituent Services,Constituent Correspondence,"Issue Mail - Law Enforcement, 1976."
Glenn,01-7-25-10-08-0-1,442.0,38.0,Constituent Services,Constituent Correspondence,"Issue Mail - Lottery, 1976."
Glenn,01-7-25-10-08-0-1,442.0,39.0,Constituent Services,Constituent Correspondence,"Issue Mail - Malpractice Insurance, 1976."
Glenn,01-7-25-10-08-0-1,442.0,40.0,Constituent Services,Constituent Correspondence,"Issue Mail - Medicare and Medicaid, 1976."
Glenn,01-7-25-10-08-0-1,442.0,41.0,Constituent Services,Constituent Correspondence,"Issue Mail - Metric Conversion, 1976."
Glenn,01-7-25-10-08-0-1,442.0,42.0,Constituent Services,Constituent Correspondence,"Issue Mail - Military, 1976."
Glenn,01-7-25-10-08-0-1,442.0,43.0,Constituent Services,Constituent Correspondence,"Issue Mail - Miscellaneous, 1976."
Glenn,01-7-25-10-08-0-1,442.0,44.0,Constituent Services,Constituent Correspondence,"Issue Mail - Multiple Issues, 1976."
Glenn,01-7-25-10-08-0-1,442.0,45.0,Constituent Services,Constituent Correspondence,"Issue Mail - National Health Insurance, 1976."
Glenn,01-7-25-10-08-0-1,442.0,46.0,Constituent Services,Constituent Correspondence,"Issue Mail - Nuclear Proliferation, 1976."
Glenn,01-7-25-10-08-0-1,442.0,47.0,Constituent Services,Constituent Correspondence,"Issue Mail - Nutrition, 1976."
Glenn,01-7-25-10-08-0-1,442.0,48.0,Constituent Services,Constituent Correspondence,"Issue Mail - Ohio Legislation, 1976."
Glenn,01-7-25-10-08-0-1,442.0,49.0,Constituent Services,Constituent Correspondence,"Issue Mail - Patents and Copyrights, 1976."
Glenn,01-7-25-10-08-0-1,442.0,50.0,Constituent Services,Constituent Correspondence,"Issue Mail - Pension Reform, 1976."
Glenn,01-7-25-10-08-0-1,442.0,51.0,Constituent Services,Constituent Correspondence,"Issue Mail - Postal Service, 1976."
Glenn,01-7-25-10-08-0-1,442.0,52.0,Constituent Services,Constituent Correspondence,"Issue Mail - Privacy, 1976."
Glenn,01-7-25-10-08-0-1,442.0,53.0,Constituent Services,Constituent Correspondence,"Issue Mail - Public Works, 1976."
Glenn,01-7-25-10-08-0-1,442.0,54.0,Constituent Services,Constituent Correspondence,"Issue Mail - Railroads, 1976."
Glenn,01-7-25-10-08-0-1,442.0,55.0,Constituent Services,Constituent Correspondence,"Issue Mail - Recreation and Parks, 1976."
Glenn,01-7-25-10-08-0-1,442.0,56.0,Constituent Services,Constituent Correspondence,"Issue Mail - Referrals, 1976."
Glenn,01-7-25-10-08-0-1,442.0,57.0,Constituent Services,Constituent Correspondence,"Issue Mail - Regulatory Reforms, 1976."
Glenn,01-7-25-10-08-0-1,442.0,58.0,Constituent Services,Constituent Correspondence,"Issue Mail - Religion, 1976."
Glenn,01-7-25-10-08-0-1,442.0,59.0,Constituent Services,Constituent Correspondence,"Issue Mail - Retirement, 1976."
Glenn,01-7-25-10-08-0-1,442.0,60.0,Constituent Services,Constituent Correspondence,"Issue Mail - Rural Development, 1976."
Glenn,01-7-25-15-08-0-1,443.0,1.0,Constituent Services,Constituent Correspondence,"Issue Mail - Science and Technology, 1976."
Glenn,01-7-25-15-08-0-1,443.0,2.0,Constituent Services,Constituent Correspondence,"Issue Mail - Shipping, 1976."
Glenn,01-7-25-15-08-0-1,443.0,3.0,Constituent Services,Constituent Correspondence,"Issue Mail - Social Security, 1976."
Glenn,01-7-25-15-08-0-1,443.0,4.0,Constituent Services,Constituent Correspondence,"Issue Mail - Space, 1976."
Glenn,01-7-25-15-08-0-1,443.0,5.0,Constituent Services,Constituent Correspondence,"Issue Mail - Supplemental Security Income, 1976."
Glenn,01-7-25-15-08-0-1,443.0,6.0,Constituent Services,Constituent Correspondence,"Issue Mail - Taxes, 1976."
Glenn,01-7-25-15-08-0-1,443.0,7.0,Constituent Services,Constituent Correspondence,"Issue Mail - Transportation, 1976."
Glenn,01-7-25-15-08-0-1,443.0,8.0,Constituent Services,Constituent Correspondence,Issue Mail - Unemployment
Glenn,01-7-25-15-08-0-1,443.0,9.0,Constituent Services,Constituent Correspondence,"Issue Mail - Urban Programs, 1976."
Glenn,01-7-25-15-08-0-1,443.0,10.0,Constituent Services,Constituent Correspondence,"Issue Mail - Veterans, 1976."
Glenn,01-7-25-15-08-0-1,443.0,11.0,Constituent Services,Constituent Correspondence,"Issue Mail - Welfare, 1976."
Glenn,01-7-25-15-08-0-1,443.0,12.0,Constituent Services,Constituent Correspondence,"Issue Mail - Wilderness and Wildlife, 1976."
Glenn,01-7-25-15-08-0-1,443.0,13.0,Constituent Services,Constituent Correspondence,"Issue Mail - Women's Affairs, 1976."
Glenn,01-7-25-15-08-0-1,443.0,14.0,Constituent Services,Constituent Correspondence,"Issue Mail - Abortion, 1978."
Glenn,01-7-25-15-08-0-1,443.0,15.0,Constituent Services,Constituent Correspondence,"Issue Mail - Aging, 1978."
Glenn,01-7-25-15-08-0-1,443.0,16.0,Constituent Services,Constituent Correspondence,"Issue Mail - Agriculture, 1978."
Glenn,01-7-25-15-08-0-1,443.0,17.0,Constituent Services,Constituent Correspondence,"Issue Mail - Animals, 1978."
Glenn,01-7-25-15-08-0-1,443.0,18.0,Constituent Services,Constituent Correspondence,"Issue Mail - Appropriations, 1978."
Glenn,01-7-25-15-08-0-1,443.0,19.0,Constituent Services,Constituent Correspondence,"Issue Mail - Aviation, 1978."
Glenn,01-7-25-15-08-0-1,443.0,20.0,Constituent Services,Constituent Correspondence,"Issue Mail - Banking, 1978."
Glenn,01-7-25-15-08-0-1,443.0,21.0,Constituent Services,Constituent Correspondence,"Issue Mail - Busing, 1978."
Glenn,01-7-25-15-08-0-1,443.0,22.0,Constituent Services,Constituent Correspondence,"Issue Mail - Children and Youth, 1978."
Glenn,01-7-25-15-08-0-1,443.0,23.0,Constituent Services,Constituent Correspondence,"Issue Mail - Civil Rights, 1978."
Glenn,01-7-25-15-08-0-1,443.0,24.0,Constituent Services,Constituent Correspondence,"Issue Mail - Communications, 1978."
Glenn,01-7-25-15-08-0-1,443.0,25.0,Constituent Services,Constituent Correspondence,"Issue Mail - Community Services, 1978."
Glenn,01-7-25-15-08-0-1,443.0,26.0,Constituent Services,Constituent Correspondence,"Issue Mail - Congress, 1978."
Glenn,01-7-25-15-08-0-1,443.0,27.0,Constituent Services,Constituent Correspondence,"Issue Mail - Consumer Affairs, 1978."
Glenn,01-7-25-15-08-0-1,443.0,28.0,Constituent Services,Constituent Correspondence,"Issue Mail - Crime, 1978."
Glenn,01-7-25-15-08-0-1,443.0,29.0,Constituent Services,Constituent Correspondence,"Issue Mail - Drugs, 1978."
Glenn,01-7-25-15-08-0-1,443.0,30.0,Constituent Services,Constituent Correspondence,"Issue Mail - Economy, 1978."
Glenn,01-7-25-15-08-0-1,443.0,31.0,Constituent Services,Constituent Correspondence,"Issue Mail - Education, 1978."
Glenn,01-7-25-15-08-0-1,443.0,32.0,Constituent Services,Constituent Correspondence,"Issue Mail - Elections, 1978."
Glenn,01-7-25-15-08-0-1,443.0,33.0,Constituent Services,Constituent Correspondence,"Issue Mail - Employment, 1978."
Glenn,01-7-25-15-08-0-1,443.0,34.0,Constituent Services,Constituent Correspondence,"Issue Mail - Energy, 1978."
Glenn,01-7-25-15-08-0-1,443.0,35.0,Constituent Services,Constituent Correspondence,"Issue Mail - Environment, 1978."
Glenn,01-7-25-15-08-0-1,443.0,36.0,Constituent Services,Constituent Correspondence,"Issue Mail - Equal Rights Amendment, 1978."
Glenn,01-7-25-15-08-0-1,443.0,37.0,Constituent Services,Constituent Correspondence,"Issue Mail - Federal Employees, 1978."
Glenn,01-7-25-15-08-0-1,443.0,38.0,Constituent Services,Constituent Correspondence,"Issue Mail - Food and Drug Administration, 1978."
Glenn,01-7-25-15-08-0-1,443.0,39.0,Constituent Services,Constituent Correspondence,"Issue Mail - Food Stamps, 1978."
Glenn,01-7-25-15-08-0-1,443.0,40.0,Constituent Services,Constituent Correspondence,"Issue Mail - Foreign Affairs, 1978."
Glenn,01-7-25-15-08-0-1,443.0,41.0,Constituent Services,Constituent Correspondence,"Issue Mail - Foreign Affairs, Panama Canal, 1978."
Glenn,01-7-25-15-08-0-1,443.0,42.0,Constituent Services,Constituent Correspondence,"Issue Mail - Foreign Trade, 1978."
Glenn,01-7-25-15-08-0-1,443.0,43.0,Constituent Services,Constituent Correspondence,"Issue Mail - Gun Control, 1978."
Glenn,01-7-25-15-08-0-1,443.0,44.0,Constituent Services,Constituent Correspondence,"Issue Mail - Health, 1978."
Glenn,01-7-25-15-08-0-1,443.0,45.0,Constituent Services,Constituent Correspondence,"Issue Mail - Housing, 1978."
Glenn,01-7-25-15-08-0-1,443.0,46.0,Constituent Services,Constituent Correspondence,"Issue Mail - Illegal Aliens, 1978."
Glenn,01-7-25-15-08-0-1,443.0,47.0,Constituent Services,Constituent Correspondence,"Issue Mail - Intelligence Agencies, 1978."
