Collectionq,Location,Box,Folder,Series,Subseries,Description
Regula,01-7-33-13-05-0-1,116.0,53.0,Travel,Travel,"Steel Service Center Institute Midwest Regional Meeting, Arizona, October 27-29, 1985."
Regula,01-7-33-13-05-0-1,116.0,54.0,Travel,Travel,"Interior Subcommittee Hearing - Western Pennsylvania Roads and Sites, Johnstown, Pennsylvania, January 31, 1986."
Regula,01-7-33-13-05-0-1,116.0,55.0,Travel,Travel,"North Atlantic Assembly, Brussels, February 13-15, 1986."
Regula,01-7-33-13-05-0-1,116.0,56.0,Travel,Travel,"CODEL O'Neill - South America, March 26 - April 7, 1986."
Regula,01-7-33-13-05-0-1,116.0,57.0,Travel,Travel,"Interior Subcommittee - Alaska Trip, July 18-21, 1986."
Regula,01-7-33-13-05-0-1,116.0,58.0,Travel,Travel,"Defense Appropriations Subcommittee - CODEL Chappell - Spain, Austria, Greece, Morocco, Bermuda, November 9-23, 1986."
Regula,01-7-33-13-06-0-1,117.0,1.0,Travel,Travel,"Committee for a Responsible Federal Budget Symposium, Orlando, Florida, January 8-10, 1987."
Regula,01-7-33-13-06-0-1,117.0,2.0,Travel,Travel,"North Atlantic Assembly Meeting, Brussels and Paris, February 12-17, 1987."
Regula,01-7-33-13-06-0-1,117.0,3.0,Travel,Travel,"American Petroleum Institute Offshore Tour, Santa Barbara, California, February 26-27, 1987."
Regula,01-7-33-13-06-0-1,117.0,4.0,Travel,Travel,"Republicans at Federal Hall, New York City, April 3-5, 1987."
Regula,01-7-33-13-06-0-1,117.0,5.0,Travel,Travel,"CODEL Wright - Spain, Soviet Union and Berlin, April 10-21, 1987."
Regula,01-7-33-13-06-0-1,117.0,6.0,Travel,Travel,"American Petroleum Institute Meeting, Williamsburg, Virginia, May 31 - June 1, 1987."
Regula,01-7-33-13-06-0-1,117.0,7.0,Travel,Travel,"Canadian Steel Caucus, Ottawa, July 30-31, 1987."
Regula,01-7-33-13-06-0-1,117.0,8.0,Travel,Travel,"Interior Subcommittee - National Park Service Western Region Tour, August 9-18, 1987."
Regula,01-7-33-13-06-0-1,117.0,9.0,Travel,Travel,"Congressional Steel Caucus - Aberdeen Proving Grounds Tour, October 20, 1987."
Regula,01-7-33-13-06-0-1,117.0,10.0,Travel,Travel,"CODEL Wright - Miami, Florida and San Jose, Costa Rica, November 30 - December 2, 1987."
Regula,01-7-33-13-06-0-1,117.0,11.0,Travel,Travel,"House Republican Annual Conference, Houston, Texas, March 24-26, 1988."
Regula,01-7-33-13-06-0-1,117.0,12.0,Travel,Travel,"Interior Subcommittee - National Parks in Arizona, April 3-9, 1988."
Regula,01-7-33-13-06-0-1,117.0,13.0,Travel,Travel,"Center for Strategic and International Studies Conference, Williamsburg, Virginia, April 15-17, 1988."
Regula,01-7-33-13-06-0-1,117.0,14.0,Travel,Travel,"National Conference on Juvenile and Adult Records, Boston, June 27-28, 1988."
Regula,01-7-33-13-06-0-1,117.0,15.0,Travel,Travel,"Interior Subcommittee - National Parks Tour - Hoover Dam, Lake Mead, Grand Canyon, and Butte, Montana, August 25-31, 1988."
Regula,01-7-33-13-06-0-1,117.0,16.0,Travel,Travel,"Aberdeen Proving Grounds, November 2, 1988."
Regula,01-7-33-13-06-0-1,117.0,17.0,Travel,Travel,"North Atlantic Assembly, Hamburg, Germany and CODEL Whitten - England, Germany and Rome, November 15-29, 1988."
Regula,01-7-33-13-06-0-1,117.0,18.0,Travel,Travel,"CODEL Murtha - New York City, Governors Island, Ellis Island and Staten Island, January 27-29, 1989."
Regula,01-7-33-13-06-0-1,117.0,19.0,Travel,Travel,"CODEL Murtha - Yellowstone National Park and California, February 13-16, 1989."
Regula,01-7-33-13-06-0-1,117.0,20.0,Travel,Travel,"Center for Strategic and International Studies Conference, Williamsburg, Virginia, April 21-23, 1989."
Regula,01-7-33-13-06-0-1,117.0,21.0,Travel,Travel,"North Atlantic Assembly, Turkey, May 25-30, 1989."
Regula,01-7-33-13-06-0-1,117.0,22.0,Travel,Travel,"Zimmer Power Plant and Wayne National Forest, December 4-5, 1989."
Regula,01-7-33-13-06-0-1,117.0,23.0,Travel,Travel,"CODEL Whitten - Norway, London and Brussels, January 15-22, 1990."
Regula,01-7-33-13-06-0-1,117.0,24.0,Travel,Travel,"Interior Subcommittee - California National Parks Tour, April 8-12, 1990."
Regula,01-7-33-13-06-0-1,117.0,25.0,Travel,Travel,"North Atlantic Assembly, Paris, May 10-14, 1990."
Regula,01-7-33-13-06-0-1,117.0,26.0,Travel,Travel,"Interior Subcommittee - Cuyahoga Valley National Recreation Area Tour, June 25, 1990."
Regula,01-7-33-13-06-0-1,117.0,27.0,Travel,Travel,"Bipartisan Congressional Delegation to the General Agreement on Tariffs and Trade (GATT), Geneva, November 7-10, 1990."
Regula,01-7-33-13-06-0-1,117.0,28.0,Travel,Travel,"CODEL Gibbons - American European Community Association Conference, Brussels, November 29 - December 2, 1990."
Regula,01-7-33-13-06-0-1,117.0,29.0,Travel,Travel,"Future of the U.S. Auto Industry Conference, Detroit, April 25-26, 1991."
Regula,01-7-33-13-06-0-1,117.0,30.0,Travel,Travel,"North Atlantic Assembly, Rotterdam, May 23-27, 1991."
Regula,01-7-33-13-06-0-1,117.0,31.0,Travel,Travel,"North American Free Trade Agreement (NAFTA) Meeting, Mexico City, February 1-3, 1992."
Regula,01-7-33-13-06-0-1,117.0,32.0,Travel,Travel,"North Atlantic Assembly, Banff, Canada, May 14-18, 1992."
Regula,01-7-33-13-06-0-1,117.0,33.0,Travel,Travel,"North Atlantic Assembly, Bruges, Belgium and trip to Moscow, November 14-24, 1992."
Regula,01-7-33-13-06-0-1,117.0,34.0,Travel,Travel,"Republican Party Retreat, Princeton University, February 25-27, 1993."
Regula,01-7-33-13-06-0-1,117.0,35.0,Travel,Travel,"Miami Congressional Workshop on Political Economic and Security Issues in the Western Hemisphere, April 2-4, 1993."
Regula,01-7-33-13-06-0-1,117.0,36.0,Travel,Travel,"North Atlantic Assembly, Berlin, May 20-24, 1993."
Regula,01-7-33-13-06-0-1,117.0,37.0,Travel,Travel,"North Atlantic Assembly, Copenhagen, October 7-11, 1993."
Regula,01-7-33-13-06-0-1,117.0,38.0,Travel,Travel,"General Agreement on Tariffs and Trade (GATT) Meeting, Geneva, November 29 - December 3, 1993."
Regula,01-7-33-13-06-0-1,117.0,39.0,Travel,Travel,"Republican Party Retreat, Salisbury, Maryland, January 27-29, 1994."
Regula,01-7-33-13-06-0-1,117.0,40.0,Travel,Travel,"Interior Subcommittee - Trip to the Presidio, San Francisco, California, February 25-26, 1994."
Regula,01-7-33-13-06-0-1,117.0,41.0,Travel,Travel,"North Atlantic Assembly, Oslo, May 26-30, 1994."
Regula,01-7-33-13-06-0-1,117.0,42.0,Travel,Travel,"Monterey Institute of International Studies, February 16-20, 1995."
Regula,01-7-33-13-06-0-1,117.0,43.0,Travel,Travel,"Puerto Rican Government Pensioners Association, San Juan, April 15-16, 1995."
Regula,01-7-33-13-06-0-1,117.0,44.0,Travel,Travel,"Interior Subcommittee - Presidio Tour and Klamath Alliance for Resources and Environment Woods Tour, California, April 18-23, 1995."
Regula,01-7-33-13-06-0-1,117.0,45.0,Travel,Travel,"Republican Party Retreat, Leesburg, Virginia, May 3-5, 1995."
Regula,01-7-33-13-06-0-1,117.0,46.0,Travel,Travel,"North Atlantic Assembly, Budapest, May 26-29, 1995."
Regula,01-7-33-13-06-0-1,117.0,47.0,Travel,Travel,"CODEL Stump - V/J Day Commemoration, Honolulu, August 30 - September 5, 1995."
Regula,01-7-33-13-06-0-1,117.0,48.0,Travel,Travel,"North Atlantic Assembly, Turin, Italy, October 3-10, 1995."
Regula,01-7-33-13-06-0-1,117.0,49.0,Travel,Travel,"Dole for President Campaign, New Hampshire, January 20-21, 1996."
Regula,01-7-33-13-06-0-1,117.0,50.0,Travel,Travel,"America's Smithsonian Exhibit, Los Angeles, February 8-9, 1996."
Regula,01-7-33-13-06-0-1,117.0,51.0,Travel,Travel,"Interior Subcommittee - Salem (Massachusetts) Maritime Park Tour, September 9, 1996."
Regula,01-7-33-13-06-0-1,117.0,52.0,Travel,Travel,"North Atlantic Assembly, Paris, November 16-22, 1996."
Regula,01-7-33-13-06-0-1,117.0,53.0,Travel,Travel,"Clean Coal Technology Conference, Tampa, Florida, January 7-10, 1997."
Regula,01-7-33-13-06-0-1,117.0,54.0,Travel,Travel,"Bipartisan Retreat, Hershey, Pennsylvania, March 7-9, 1997."
Regula,01-7-33-13-06-0-1,117.0,55.0,Travel,Travel,"CODEL Solomon - Eastern Europe, NATO Expansion, March 25 - April 4, 1997."
Regula,01-7-33-13-06-0-1,117.0,56.0,Travel,Travel,"North Atlantic Assembly, Luxembourg, May 27 - June 1, 1997."
Regula,01-7-33-13-06-0-1,117.0,57.0,Travel,Travel,"Interior Subcommittee - Presidio Visit, San Francisco, August 16-21, 1997."
Regula,01-7-33-13-06-0-1,117.0,58.0,Travel,Travel,"Western States Coalition Legislative Roundup, Salt Lake City and Boise, August 27-28, 1997."
Regula,01-7-33-13-06-0-1,117.0,59.0,Travel,Travel,"Interior Subcommittee - Reagan Ranch Headwaters Tour, September 11-13, 1997."
Regula,01-7-33-13-06-0-1,117.0,60.0,Travel,Travel,"CODEL Bereuter - Romania, Belgium and Portugal, October 9-17, 1997."
Regula,01-7-33-13-06-0-1,117.0,61.0,Travel,Travel,"Interior Subcommittee - Chattahoochee River Land Protection Campaign Tour, November 2-3, 1997."
Regula,01-7-33-13-06-0-1,117.0,62.0,Travel,Travel,"CODEL Sensenbrenner - U.N. Global Climate Change Treaty Negotiations, Kyoto, Japan, December 4-10, 1997."
Regula,01-7-33-13-07-0-1,118.0,1.0,Travel,Travel,"Interior Subcommittee - South Florida National Parks Tour, January 21-23, 1998."
Regula,01-7-33-13-07-0-1,118.0,2.0,Travel,Travel,"Republican Planning Conference, Williamsburg, Virginia, February 9-11, 1998."
Regula,01-7-33-13-07-0-1,118.0,3.0,Travel,Travel,"Interior Subcommittee - Georgia National Parks Tour, April 8-11, 1998."
Regula,01-7-33-13-07-0-1,118.0,4.0,Travel,Travel,"Interior Subcommittee - National Heritage Area Conference, Chicago, April 27, 1998."
Regula,01-7-33-13-07-0-1,118.0,5.0,Travel,Travel,"Interior Subcommittee - Grand Canyon, Yosemite and San Francisco Area Parks Tour, June 27 - July 2, 1998."
Regula,01-7-33-13-07-0-1,118.0,6.0,Travel,Travel,"Interior Subcommittee - New Mexico Parks Tour, August 23-24, 1998."
Regula,01-7-33-13-07-0-1,118.0,7.0,Travel,Travel,"North Atlantic Assembly, Edinburgh and London, November 8-16, 1998."
Regula,01-7-33-13-07-0-1,118.0,8.0,Travel,Travel,"North Atlantic Assembly, Brussels and Paris, February 12-16, 1999."
Regula,01-7-33-13-07-0-1,118.0,9.0,Travel,Travel,"CODEL Young - South Korea and Japan, April 5-11, 1999."
Regula,01-7-33-13-07-0-1,118.0,10.0,Travel,Travel,"NATO Trip to Warsaw, May 28-31, 1999."
Regula,01-7-33-13-07-0-1,118.0,11.0,Travel,Travel,"Interior Subcommittee - Pacific Northwest Parks Tour, July 5-10, 1999."
Regula,01-7-33-13-07-0-1,118.0,12.0,Travel,Travel,"Interior Subcommittee - Wilson's Creek National Battlefield Tour, August 9-10, 1999."
Regula,01-7-33-13-07-0-1,118.0,13.0,Travel,Travel,"Interior Subcommittee - Hot Springs, Arkansas Tour, August 23, 1999."
Regula,01-7-33-13-07-0-1,118.0,14.0,Travel,Travel,"Meeting with Governor George W. Bush, Austin, Texas, August 24, 1999."
Regula,01-7-33-13-07-0-1,118.0,15.0,Travel,Travel,"Interior Subcommittee - Meeting with Cargill Salt, San Francisco, November 6, 1999."
Regula,01-7-33-13-07-0-1,118.0,16.0,Travel,Travel,"Interior Subcommittee - Underground Railroad Museum Tour, Cincinnati, January 14-15, 2000."
Regula,01-7-33-13-07-0-1,118.0,17.0,Travel,Travel,"House Republican Planning Conference, Farmington, Pennsylvania, February 3-5, 2000."
Regula,01-7-33-13-07-0-1,118.0,18.0,Travel,Travel,"Interior Subcommittee - Hot Springs, Arkansas Tour, February 23-25, 2000."
Regula,01-7-33-13-07-0-1,118.0,19.0,Travel,Travel,"Interior Subcommittee - Nebraska National Sites Tour, April 28-29, 2000."
Regula,01-7-33-13-07-0-1,118.0,20.0,Travel,Travel,"North Atlantic Assembly, Budapest, May 26 - June 4, 2000."
Regula,01-7-33-13-07-0-1,118.0,21.0,Travel,Travel,"Interior Subcommittee - Lake Tahoe, Grand Teton and Yellowstone Field Trip, July 5-9, 2000."
Regula,01-7-33-13-07-0-1,118.0,22.0,Travel,Travel,"Ohio Agricultural Research and Development Center, August 9-11, 2000."
Regula,01-7-33-13-07-0-1,118.0,23.0,Travel,Travel,"Aspen Institute Congressional Program, Prague, August 20-26, 2000."
Regula,01-7-33-13-07-0-1,118.0,24.0,Travel,Travel,"Interior Subcommittee - Jimmy Carter Boyhood Farm Grand Opening, November 17, 2000."
Regula,01-7-33-13-07-0-1,118.0,25.0,Travel,Travel,"Interior Subcommittee - Grand Canyon Tour, November 30 - December 1, 2000."
Regula,01-7-33-13-07-0-1,118.0,26.0,Travel,Travel,"Aspen Institute Economic Conference, St. Petersburg, Florida, February 16-19, 2001."
Regula,01-7-33-13-07-0-1,118.0,27.0,Travel,Travel,"CODEL Bereuter - NATO Trip to Rome, March 30 - April 1, 2001."
Regula,01-7-33-13-07-0-1,118.0,28.0,Travel,Travel,"CODEL Young - Italy, Macedonia and Germany, April 16-21, 2001."
Regula,01-7-33-13-07-0-1,118.0,29.0,Travel,Travel,"National Institutes of Health Seminar on New Methods for Teaching Reading, Kent State University, May 30, 2001."
Regula,01-7-33-13-07-0-1,118.0,30.0,Travel,Travel,"Aspen Institute Conference on U.S./Russian Relations, Helsinki, August 19-26, 2001."
Regula,01-7-33-13-07-0-1,118.0,31.0,Travel,Travel,"NATO Parliamentary Assembly, Ottawa, October 5-9, 2001."
Regula,01-7-33-13-07-0-1,118.0,32.0,Travel,Travel,"Association of American Railroads Legislative Conference, Florida, January 18-20, 2002."
Regula,01-7-33-13-07-0-1,118.0,33.0,Travel,Travel,"Aspen Institute Education Conference, Scottsdale, Arizona, February 15-18, 2002."
Regula,01-7-33-13-07-0-1,118.0,34.0,Travel,Travel,"American Gas Association Public Affairs and Marketing Forum, Florida, April 4-5, 2002."
Regula,01-7-33-13-07-0-1,118.0,35.0,Travel,Travel,"World War II Victory Memorial Museum Tour, Auburn, Indiana, April 26, 2002."
Regula,01-7-33-13-07-0-1,118.0,36.0,Travel,Travel,"National Institutes of Health Public Health Forum, Wausau, Wisconsin, May 3-4, 2002."
Regula,01-7-33-13-07-0-1,118.0,37.0,Travel,Travel,"National Institutes of Health Public Health Forums, Wisconsin and Ohio, May 2 & 11, 2002."
Regula,01-7-33-13-07-0-1,118.0,38.0,Travel,Travel,"NATO Parliamentary Assembly, Sofia, Bulgaria, May 24-29, 2002."
Regula,01-7-33-13-07-0-1,118.0,39.0,Travel,Travel,"Safra Synagogue Dedication, New York City, December 5, 2002."
Regula,01-7-33-13-07-0-1,118.0,40.0,Travel,Travel,"Aspen Institute Seminar, Montego Bay, Jamaica, February 14-19, 2003."
Regula,01-7-33-13-07-0-1,118.0,41.0,Travel,Travel,"Center for Disease Control Program, Kent State University, May 29, 2003."
Regula,01-7-33-13-07-0-1,118.0,42.0,Travel,Travel,"Aspen Institute Conference on Education Reform, Cancun, Mexico, February 17-22, 2004."
Regula,01-7-33-13-07-0-1,118.0,43.0,Travel,Travel,"Golden Gate National Parks Tour, July 26-27, 2004."
Regula,01-7-33-13-07-0-1,118.0,44.0,Travel,Travel,"Aspen Institute Conference on Education, Cancun, Mexico, February 22-27, 2005."
Regula,01-7-33-13-07-0-1,118.0,45.0,Travel,Travel,"Broad Foundation Strategic Advisory Retreat, Los Angeles, March 11-13, 2005."
Regula,01-7-33-13-07-0-1,118.0,46.0,Travel,Travel,"16th Congressional District School Superintendents Meeting, Canton, Ohio, March 28, 2005."
Regula,01-7-33-13-07-0-1,118.0,47.0,Travel,Travel,"Institute of Museum and Library Services Meeting, Canton, Ohio, July 7, 2005."
Regula,01-7-33-13-07-0-1,118.0,48.0,Travel,Travel,"Smithsonian Tropical Research Institute Visit, Panama, January 9-13, 2006."
Regula,01-7-33-13-07-0-1,118.0,49.0,Travel,Travel,"Dedication of Federal Building and Presidio Visit, San Francisco, July 8-10, 2007."
Regula,01-7-33-13-07-0-1,118.0,50.0,Travel,Travel,"Aspen Institute Conference on Higher Education, Charleston, South Carolina, February 18-22, 2008."
Regula,01-7-33-13-07-0-1,118.0,51.0,Travel,Travel,"NATO Parliamentary Assembly, Berlin, May 23-27, 2008 (part 1 of 2)."
Regula,01-7-33-13-07-0-1,118.0,52.0,Travel,Travel,"NATO Parliamentary Assembly, Berlin, May 23-27, 2008 (part 2 of 2)."
Regula,01-7-33-13-07-0-1,118.0,53.0,Travel,Travel,"CODEL Tanner - Germany, Turkey and Ireland, May 23 - June 2, 2008."
Regula,01-7-33-13-07-0-1,118.0,54.0,Travel,Travel,"CODEL Murtha - Presidio Trust Meeting, San Francisco, June 13-14, 2008."
