Collectionq,Location,Box,Folder,Series,Subseries,Description
Glenn,01-7-24-17-08-0-1,171.0,27.0,Legislative,Briefing Books,"Domestic and Foreign Policy, July 21, 1987."
Glenn,01-7-24-17-08-0-1,171.0,28.0,Legislative,Briefing Books,"Domestic and Foreign Policy, August 14, 1987."
Glenn,01-7-31-04-05-0-1,172.0,1.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, November 2, 1988."
Glenn,01-7-31-04-05-0-1,172.0,2.0,Legislative,Briefing Books,"Domestic and Foreign Policy, February 14, 1989."
Glenn,01-7-31-04-05-0-1,172.0,3.0,Legislative,Briefing Books,"Domestic and Foreign Policy, May 25, 1989."
Glenn,01-7-31-04-05-0-1,172.0,4.0,Legislative,Briefing Books,"Ohio Trip, June 2, 1989."
Glenn,01-7-31-04-05-0-1,172.0,5.0,Legislative,Briefing Books,"Democratic Retreat, July 28, 1989."
Glenn,01-7-31-04-05-0-1,172.0,6.0,Legislative,Briefing Books,"Defense Issues, August 16, 1989."
Glenn,01-7-31-04-05-0-1,172.0,7.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, August 22, 1989 (part 1)."
Glenn,01-7-31-04-05-0-1,172.0,8.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, August 22, 1989 (part 2)."
Glenn,01-7-31-04-05-0-1,172.0,9.0,Legislative,Briefing Books,"Press Conferences, August 22-25, 1989."
Glenn,01-7-31-04-05-0-1,172.0,10.0,Legislative,Briefing Books,"Defense Issues, September 18, 1989."
Glenn,01-7-31-04-05-0-1,172.0,11.0,Legislative,Briefing Books,"Domestic and Foreign Policy, November 16, 1989."
Glenn,01-7-31-04-05-0-1,172.0,12.0,Legislative,Briefing Books,"Defense Issues, December 1, 1989."
Glenn,01-7-31-04-05-0-1,172.0,13.0,Legislative,Briefing Books,"Domestic and Foreign Policy, December 4, 1989."
Glenn,01-7-31-04-05-0-1,172.0,14.0,Legislative,Briefing Books,"Defense Issues, March 23, 1990."
Glenn,01-7-31-04-05-0-1,172.0,15.0,Legislative,Briefing Books,"Domestic and Foreign Policy, March 26, 1990."
Glenn,01-7-31-04-05-0-1,172.0,16.0,Legislative,Briefing Books,"Press Conference, no date, circa March 26, 1990."
Glenn,01-7-31-04-05-0-1,172.0,17.0,Legislative,Briefing Books,"Campaign Finance Reform, April 20, 1990."
Glenn,01-7-31-04-05-0-1,172.0,18.0,Legislative,Briefing Books,"Domestic and Foreign Policy, April 26, 1990."
Glenn,01-7-31-04-05-0-1,172.0,19.0,Legislative,Briefing Books,"Domestic and Foreign Policy, June 25, 1990."
Glenn,01-7-31-04-05-0-1,172.0,20.0,Legislative,Briefing Books,"Democratic Retreat, July 13, 1990."
Glenn,01-7-31-04-05-0-1,172.0,21.0,Legislative,Briefing Books,"Defense Issues, August 10, 1990."
Glenn,01-7-31-04-05-0-1,172.0,22.0,Legislative,Briefing Books,"Domestic and Foreign Policy, August 14, 1990."
Glenn,01-7-31-04-05-0-1,172.0,23.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, November 7, 1990."
Glenn,01-7-31-04-05-0-1,172.0,24.0,Legislative,Briefing Books,"Defense Issues, November 7, 1990."
Glenn,01-8-36-17-07-0-1,173.0,1.0,Legislative,Briefing Books,"Democratic Retreat, February 1, 1991."
Glenn,01-8-36-17-07-0-1,173.0,2.0,Legislative,Briefing Books,"Domestic and Foreign Policy, Governmental Affairs, and Projects, March 19, 1991."
Glenn,01-8-36-17-07-0-1,173.0,3.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, August 2, 1991 (part 1)."
Glenn,01-8-36-17-07-0-1,173.0,4.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, August 2, 1991 (part 2)."
Glenn,01-8-36-17-07-0-1,173.0,5.0,Legislative,Briefing Books,"Press Conference, Ohio, November 5, 1991."
Glenn,01-8-36-17-07-0-1,173.0,6.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, December 6, 1991. (part 1)."
Glenn,01-8-36-17-07-0-1,173.0,7.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, December 6, 1991. (part 2)."
Glenn,01-8-36-17-07-0-1,173.0,8.0,Legislative,Briefing Books,"Ohio Trip, Health Care Hearings, December 10-11, 1991."
Glenn,01-8-36-17-07-0-1,173.0,9.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, April 17, 1992 (part 1)."
Glenn,01-8-36-17-07-0-1,173.0,10.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, April 17, 1992 (part 2)."
Glenn,01-8-36-17-07-0-1,173.0,11.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, August 10, 1992 (part 1)."
Glenn,01-8-36-17-07-0-1,173.0,12.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, August 10, 1992 (part 2)."
Glenn,01-8-36-17-07-0-1,173.0,13.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, July 6, 1993."
Glenn,01-8-36-17-07-0-1,173.0,14.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, October 14, 1994 (part 1)."
Glenn,01-8-36-17-07-0-1,173.0,15.0,Legislative,Briefing Books,"Domestic and Foreign Policy and Governmental Affairs, October 14, 1994 (part 2)."
Glenn,01-8-36-17-07-0-1,173.0,16.0,Legislative,Briefing Books,"Ohio Trips, October 14-19, 1994."
Glenn,01-8-36-17-07-0-1,173.0,17.0,Legislative,Briefing Books,"Ohio Trips, October 23 - November 3, 1994."
Glenn,01-8-36-17-07-0-1,173.0,18.0,Legislative,Briefing Books,"Ohio Trip, August 21-25, 1995."
Glenn,01-8-36-17-07-0-1,173.0,19.0,Legislative,Briefing Books,"Reduction and Limitation of Strategic Offensive Arms Treaty (START II), February 1996."
Glenn,01-8-36-17-07-0-1,173.0,20.0,Legislative,Briefing Books,"Domestic, Economic, and Ohio Issues, October 11, 1996."
Glenn,01-7-27-23-03-0-1,174.0,1.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Radiation Protection, part 1, March 6 and 7, 1979; part 2, May 3, 8 and 10, 1979; and part 3, May 9, 1979."
Glenn,01-7-27-23-03-0-1,174.0,2.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Oversight of the Structure and Management of the Department of Energy, staff report, December 1980."
Glenn,01-7-27-23-03-0-1,174.0,3.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Management and Operation of the U.S. Department of Energy's Fernald, Ohio, Feed Materials Production Center, April 22, 1985."
Glenn,01-7-27-23-03-0-1,174.0,4.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Energy Innovation and the Patent Process, July 30, 1986."
Glenn,01-7-27-23-03-0-1,174.0,5.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Reactor Safety Issues at Department of Energy Facilities, March 12, 1987."
Glenn,01-7-27-23-03-0-1,174.0,6.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Environmental Issues at Department of Energy Nuclear Facilities, March 17, 1987."
Glenn,01-7-27-23-03-0-1,174.0,7.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Government's Role in Economic Competitiveness, part 1, March 25, 26, 31 and April 2 and 7, 1987; and part 2, June 8 and 9, 1987."
Glenn,01-7-27-23-03-0-1,174.0,8.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Need for and Operation of a Strategic Defense Initiative Institute, May 6, 1987."
Glenn,01-7-27-23-03-0-1,174.0,9.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Nuclear Protections and Safety Act, S.1085, June 16 and 17, 1987."
Glenn,01-7-27-23-03-0-1,174.0,10.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Health and Public Safety Issues Surrounding Radioactive Spills at Wright-Patterson Air Force Base, November 21, 1987."
Glenn,01-7-27-23-03-0-1,174.0,11.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Restructuring of the Nuclear Regulatory Commission, April 27 and May 12, 1988."
Glenn,01-7-27-23-03-0-1,174.0,12.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Cost and Management of Nuclear Safety and Cleanup and Compliance at Department of Energy Defense Sites, July 13, 1988."
Glenn,01-7-27-23-03-0-1,174.0,13.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Department of Defense Safety Programs for Chemical and Biological Warfare Research, July 27 and 28, 1988."
Glenn,01-7-27-23-03-0-1,174.0,14.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Presidential Directives and Records Accountability Act, August 3, 1988."
Glenn,01-7-27-23-03-0-1,174.0,15.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Nuclear Reactor Safety at the Department of Energy's Savannah River Plant, September 30, 1988."
Glenn,01-7-27-23-03-0-1,174.0,16.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Security Weaknesses at the Nuclear Weapons Laboratories, October 11, 1988."
Glenn,01-7-27-23-03-0-1,174.0,17.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Activities of the Committee on Governmental Affairs (report to the 100th Congress), November 2, 1989."
Glenn,01-7-27-23-03-0-1,174.0,18.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Oversight of Cleanup and Modernization Proposals for the Department of Energy's Weapons Production Complex, January 25 and 26, 1989."
Glenn,01-7-29-17-07-0-1,175.0,1.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Global Spread of Chemical and Biological Weapons, February 9 and 10 and May 2 and 17, 1989."
Glenn,01-7-29-17-07-0-1,175.0,2.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Nuclear and Missile Proliferation, May 18, 1989."
Glenn,01-7-29-17-07-0-1,175.0,3.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Safeguards at the Department of Energy's Nuclear Weapons Facilities, July 20, 1989."
Glenn,01-7-29-17-07-0-1,175.0,4.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Department of Energy's Radiation Health Effects Research Program and Working Conditions at Department of Energy Sites, August 2, 1989."
Glenn,01-7-29-17-07-0-1,175.0,5.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Department of Energy's Nuclear Facilities (radiation safety issues at), October 5, 31 and November 13, 1989."
Glenn,01-7-29-17-07-0-1,175.0,6.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - National Security Implications of Missile Proliferation, October 31, 1989."
Glenn,01-7-29-17-07-0-1,175.0,7.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Department of Energy's Five Year Plan, November 14, 1989."
Glenn,01-7-29-17-07-0-1,175.0,8.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Federal Liabilities Under Hazardous Waste Laws (Congressional Budget Office report), May 1980."
Glenn,01-7-29-17-07-0-1,175.0,9.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Proliferation and Regional Security in the 1990s, October 9, 1990."
Glenn,01-7-29-17-07-0-1,175.0,10.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 1, Full Committee."
Glenn,01-7-29-17-07-0-1,175.0,11.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 2, Full Committee."
Glenn,01-8-26-13-02-0-1,176.0,1.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 3, Full Committee."
Glenn,01-8-26-13-02-0-1,176.0,2.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 4, Full Committee."
Glenn,01-8-26-13-02-0-1,176.0,3.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 5, Full Committee."
Glenn,01-8-26-13-02-0-1,176.0,4.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 6, Full Committee."
Glenn,01-8-26-13-07-0-1,177.0,1.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 7, Full Committee."
Glenn,01-8-26-13-07-0-1,177.0,2.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 8, Full Committee."
Glenn,01-8-26-13-07-0-1,177.0,3.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 9, Full Committee."
Glenn,01-8-26-13-07-0-1,177.0,4.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 10, Full Committee."
Glenn,01-8-29-14-08-0-1,178.0,1.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 11, Full Committee."
Glenn,01-8-29-14-08-0-1,178.0,2.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 12, Permanent Subcommittee on Investigations."
Glenn,01-8-29-14-08-0-1,178.0,3.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 13, Permanent Subcommittee on Investigations."
Glenn,01-8-29-14-08-0-1,178.0,4.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 14, Permanent Subcommittee on Investigations."
Glenn,01-8-29-15-06-0-1,179.0,1.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 15, Permanent Subcommittee on Investigations."
Glenn,01-8-29-15-06-0-1,179.0,2.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 16, Subcommittee on Oversight of Government Management."
Glenn,01-8-29-15-06-0-1,179.0,3.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 17, Subcommittee on Oversight of Government Management."
Glenn,01-8-29-15-06-0-1,179.0,4.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 18, Subcommittee on Federal Services, Post Office, and Civil Service."
Glenn,01-8-26-10-03-0-1,180.0,1.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 19, Subcommittee on Federal Services, Post Office, and Civil Service."
Glenn,01-8-26-10-03-0-1,180.0,2.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 20, Subcommittee on General Services, Federalism, and the District of Columbia."
Glenn,01-8-26-10-03-0-1,180.0,3.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - G.A.C. Hearings, Reports, Committee Prints, and Public Laws, 101st Congress, 1989-1990 (printed, hardbound), Volume 21, Subcommittee on Government Information and Regulation."
Glenn,01-8-27-09-01-0-1,181.0,1.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Countermeasures Against Terrorism: The Federal Effort, February 26, 1991."
Glenn,01-8-27-09-01-0-1,181.0,2.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Activities of the Committee on Governmental Affairs (report on the 101st Congress), April 10, 1991."
Glenn,01-8-27-09-01-0-1,181.0,3.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Nuclear Non-Proliferation, April 24, 1991."
Glenn,01-8-27-09-01-0-1,181.0,4.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Energy Efficiency in the U.S. Government, May 14, 1991."
Glenn,01-8-27-09-01-0-1,181.0,5.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Progress in Reducing and Better Managing Department of Defense Inventories, July 17, 1991."
Glenn,01-8-27-09-01-0-1,181.0,6.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Impacts of Nuclear Disarmament on the Department of Energy, February 25, 1992."
Glenn,01-8-27-09-01-0-1,181.0,7.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Science and Math Education Reform, July 7, 1992."
Glenn,01-8-27-09-01-0-1,181.0,8.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - President John F. Kennedy Assassination Records Collection Act (report on), July 22, 1992."
Glenn,01-8-27-09-01-0-1,181.0,9.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - U.S. Plans and Progress Regarding Dismantling of Nuclear Weapons in the Former Soviet Union, July 27, 1992."
Glenn,01-8-27-09-01-0-1,181.0,10.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Radioactive and Other Environmental Threats to the U.S. and the Artic Resulting from Past Soviet Activities, August 15, 1992."
Glenn,01-8-27-09-01-0-1,181.0,11.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Disposing of Plutonium in Russia, March 9, 1993."
Glenn,01-8-27-09-01-0-1,181.0,12.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Federal Regulation of Medical Radiation Uses, May 6, 1993."
Glenn,01-8-27-09-01-0-1,181.0,13.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - U.S. Department of the Interior: Environmental Problems and Issues (report on), September 1993."
Glenn,01-8-27-09-01-0-1,181.0,14.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Human Radiation and Other Scientific Experiments: The Federal Government's Role, January 25, 1994."
Glenn,01-8-27-09-01-0-1,181.0,15.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Bomb Prevention vs. Bomb Promotion: Exports in the 1990s, May 17, 1994."
Glenn,01-8-27-09-01-0-1,181.0,16.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Plutonium Disposition, May 26, 1994."
Glenn,01-8-27-09-01-0-1,181.0,17.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Radioactive Contamination at Sewage Treatment Plants, June 21, 1994."
Glenn,01-8-27-09-01-0-1,181.0,18.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Human Subject Radiation Experiments: Progress on Records Search and Ethical Evaluation, December 1, 1994."
Glenn,01-8-27-09-01-0-1,181.0,19.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Nuclear Proliferation Factbook (Committee Print), December 1994."
Glenn,01-8-27-09-01-0-1,181.0,20.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Activities of the Committee on Governmental Affairs (report on the 103rd Congress), April 4, 1995."
Glenn,01-8-27-09-01-0-1,181.0,21.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - Investigation of Illegal or Improper Activities in Connection with 1996 Federal Elections Campaigns, (Campaign Finance Hearings) Final Report, Volumes 1 and 4, March 10, 1998."
Glenn,01-7-31-16-04-0-1,182.0,1.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - 1996 Federal Elections Campaigns, (Campaign Finance Hearings) Budget and Scope Issues, S.Res.39 and S. Res.61, January - March 1997.  CLOSED UNTIL THE YEAR 2018"
Glenn,01-7-31-16-04-0-1,182.0,2.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - 1996 Federal Elections Campaigns, (Campaign Finance Hearings) Chronology of Events, January - March 1997.  CLOSED UNTIL THE YEAR 2018"
Glenn,01-7-31-16-04-0-1,182.0,3.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - 1996 Federal Elections Campaigns, (Campaign Finance Hearings) Committee Markup, agenda, 1997.  CLOSED UNTIL THE YEAR 2018"
Glenn,01-7-31-16-04-0-1,182.0,4.0,Legislative,Committee Files,"Governmental Affairs Committee - Hearings Files - 1996 Federal Elections Campaigns, (Campaign Finance Hearings) Committee Markup, special investigation briefing book, JHG's notes, correspondence and memoranda, May 8-22, 1997.  CLOSED UNTIL THE YEAR 2018"
