Collectionq,Location,Box,Folder,Series,Subseries,Description
Glenn,01-8-39-16-07-0-1,3.0,13.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Close-up Foundation, 1978-1981."
Glenn,01-8-39-16-07-0-1,3.0,14.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - coal gasification, 1977-1978."
Glenn,01-8-39-16-07-0-1,3.0,15.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - coal, impact of the Clean Air Act on Ohio, 1978-1979."
Glenn,01-8-39-16-07-0-1,3.0,16.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - coal, impact of the Clean Air Act on Ohio, 1980-1981."
Glenn,01-8-39-16-07-0-1,3.0,17.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - coal, PPG Industries, Barberton plant, 1979."
Glenn,01-8-39-16-07-0-1,3.0,18.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - coal, PPG Industries, Barberton plant, 1980."
Glenn,01-8-39-16-07-0-1,3.0,19.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - coal strike, 1978."
Glenn,01-8-39-16-07-0-1,3.0,20.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - coal washing project, 1978-1980."
Glenn,01-8-39-16-07-0-1,3.0,21.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Columbus, Capitol South Project, 1975-1981."
Glenn,01-8-39-16-07-0-1,3.0,22.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Congressional Fellow Program, 1976."
Glenn,01-8-39-16-07-0-1,3.0,23.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - constituent casework, White House Survey on, 1977."
Glenn,01-8-39-16-07-0-1,3.0,24.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Cooper Tire and Rubber Company, 1977-1978."
Glenn,01-8-39-16-07-0-1,3.0,25.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Corey, Paul A."
Glenn,01-8-39-16-07-0-1,3.0,26.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - correspondence, bicentennial, 1976 (sampled)."
Glenn,01-8-39-16-07-0-1,3.0,27.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - correspondence, complaints, 1976 (sampled)."
Glenn,01-8-39-16-07-0-1,3.0,28.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - correspondence, general, 1976 (sampled)."
Glenn,01-8-39-16-07-0-1,3.0,29.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - correspondence, legislation, 1976-1981 (sampled)."
Glenn,01-8-39-16-07-0-1,3.0,30.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - correspondence, majority leader, 1976 (sampled)."
Glenn,01-8-39-16-07-0-1,3.0,31.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - correspondence, thank-you letters, 1981-1982 (sampled)."
Glenn,01-8-39-16-07-0-1,3.0,32.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - correspondence, voting record, 1976-1981 (sampled)."
Glenn,01-8-39-16-07-0-1,3.0,33.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Davis-Besse Nuclear Power Station, 1975."
Glenn,01-8-39-16-07-0-1,3.0,34.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Department of Defense, Defense Logistics Agency, 1977-1979."
Glenn,01-8-39-16-07-0-1,3.0,35.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Democratic National Convention, 1976."
Glenn,01-8-39-16-07-0-1,3.0,36.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Democratic National Convention, JHG's keynote speech, 1976."
Glenn,01-8-39-16-07-0-1,3.0,37.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Democratic National Strategy Council, 1982."
Glenn,01-8-39-16-07-0-1,3.0,38.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Dillingham Corporation, 1977."
Glenn,01-8-39-16-07-0-1,3.0,39.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Disalle, Michael V., 1977-1979."
Glenn,01-7-23-20-03-0-1,4.0,1.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - economy, 1982."
Glenn,01-7-23-20-03-0-1,4.0,2.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Egan, Michael, 1978."
Glenn,01-7-23-20-03-0-1,4.0,3.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - endorsements, 1976."
Glenn,01-7-23-20-03-0-1,4.0,4.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - energy emergencies in Ohio, 1977-1978."
Glenn,01-7-23-20-03-0-1,4.0,5.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - émigrés, 1977-1978."
Glenn,01-7-23-20-03-0-1,4.0,6.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Federal Grants and Projects Workshop Series, 1978."
Glenn,01-7-23-20-03-0-1,4.0,7.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Federal Power Commission (Ohio ), 1977."
Glenn,01-7-23-20-03-0-1,4.0,8.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Ford, Carl (Foreign Relations Committee and 1984 presidential campaign)."
Glenn,01-7-23-20-03-0-1,4.0,9.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Garland, Snyder (Greene County, Ohio, Branch, NAACP), 1978."
Glenn,01-7-23-20-03-0-1,4.0,10.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Gillian, Reginald, appointment to Interstate Commerce Commission Board, 1976-1980."
Glenn,01-7-23-20-03-0-1,4.0,11.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - grants workshops in Ohio, JHG sponsored, 1977-1979."
Glenn,01-7-23-20-03-0-1,4.0,12.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Health, Education and Welfare (Federal Department of), 1977-1978; cuts in Medicare funding to Ohio."
Glenn,01-7-23-20-03-0-1,4.0,13.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Heinz, Senator John, 1982."
Glenn,01-7-23-20-03-0-1,4.0,14.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - high speed rail, 1982."
Glenn,01-7-23-20-03-0-1,4.0,15.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Hole, William E., correspondence, 1975-1976."
Glenn,01-7-23-20-03-0-1,4.0,16.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Hole, William E., correspondence, 1977-1978."
Glenn,01-7-23-20-03-0-1,4.0,17.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Hole, William E., correspondence, 1979-1981."
Glenn,01-7-23-20-03-0-1,4.0,18.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Hoskins, Clayton C., 1980-1983."
Glenn,01-7-23-20-03-0-1,4.0,19.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Housing and Urban Development (Federal Department of), 1975-1978."
Glenn,01-7-23-20-03-0-1,4.0,20.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Humphrey, Hubert H., 1978."
Glenn,01-7-23-20-03-0-1,4.0,21.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - industrial fastener industry, 1977-1979."
Glenn,01-7-23-20-03-0-1,4.0,22.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Kent State University, 1977."
Glenn,01-7-23-20-03-0-1,4.0,23.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Kerr, Frank (Batin Iran Corporation), 1978."
Glenn,01-7-23-20-03-0-1,4.0,24.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Kucinich, Dennis, 1977-1978."
Glenn,01-7-23-20-03-0-1,4.0,25.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Leahy, Patrick, 1982."
Glenn,01-7-23-20-03-0-1,4.0,26.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Leadership Cleveland, 1978-1981."
Glenn,01-7-23-20-03-0-1,4.0,27.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Lifmann, Edward (Arthur Teachers Fish & Chips, Inc.), 1977-1979."
Glenn,01-7-23-20-03-0-1,4.0,28.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Lorain (Ohio) water tower, 1977-1978."
Glenn,01-7-23-20-03-0-1,4.0,29.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Lubbers, William A., 1979-1980."
Glenn,01-7-23-20-03-0-1,4.0,30.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Malabar Farms, 1976."
Glenn,01-7-23-20-03-0-1,4.0,31.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Marathon Oil Corporation, 1981."
Glenn,01-7-23-20-03-0-1,4.0,32.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Mead Corporation , 1978."
Glenn,01-7-23-20-03-0-1,4.0,33.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Metzenbaum, Howard M., 1976."
Glenn,01-7-23-20-03-0-1,4.0,34.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Muskingum College lawsuit, 1979."
Glenn,01-7-23-20-03-0-1,4.0,35.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Newfield New Community Development, Dayton, 1977."
Glenn,01-7-23-20-03-0-1,4.0,36.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Northeast-Midwest Coalition, 1977-1981."
Glenn,01-7-23-20-03-0-1,4.0,37.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Ohio EPA, 1977-1979."
Glenn,01-7-23-20-03-0-1,4.0,38.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Ohio EPA's problem with pollution discharge elimination system permits, 1978."
Glenn,01-7-23-20-03-0-1,4.0,39.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Ohio Trading Company, 1979"
Glenn,01-7-23-20-03-0-1,4.0,40.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Owens/Corning Fiberglass Corporation, 1977-1979."
Glenn,01-7-23-20-03-0-1,4.0,41.0,Personal/Political,Administrative Assistant,William R. White - Subject Files - Owens-Illinois (William F. Niehous kidnapping in Venezuela).
Glenn,01-7-23-20-03-0-1,4.0,42.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Patriot's Pledge, 1977."
Glenn,01-7-23-20-03-0-1,4.0,43.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - People's Republic of China trip, 1976."
Glenn,01-7-23-20-03-0-1,4.0,44.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Plum Brook Station Power Facility, 1979 (Garrett Company interest in)."
Glenn,01-7-23-20-03-0-1,4.0,45.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - polls, 1977-1978."
Glenn,01-7-23-20-03-0-1,4.0,46.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - projects, 1977-1980."
Glenn,01-7-23-15-07-0-1,5.0,1.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - recommendations, 1976."
Glenn,01-7-23-15-07-0-1,5.0,2.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Republic of China (Taiwan), trip, 1976."
Glenn,01-7-23-15-07-0-1,5.0,3.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Republic of China (Taiwan), trade mission, 1981."
Glenn,01-7-23-15-07-0-1,5.0,4.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - requests, 1976."
Glenn,01-7-23-15-07-0-1,5.0,5.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Rhodes, James A., 1977."
Glenn,01-7-23-15-07-0-1,5.0,6.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Rickenbacker Air Force Base, 1978-1981."
Glenn,01-7-23-15-07-0-1,5.0,7.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Sanders, Gerald H., 1978."
Glenn,01-7-23-15-07-0-1,5.0,8.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Saudi Arabia, sale of arms to, 1981."
Glenn,01-7-23-15-07-0-1,5.0,9.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - senate office organization, 1976-1980."
Glenn,01-7-23-15-07-0-1,5.0,10.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - schedule (JHG's), 1981-1982."
Glenn,01-7-23-15-07-0-1,5.0,11.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - scrap iron and steel industry, 1975."
Glenn,01-7-23-15-07-0-1,5.0,12.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - steel industry, correspondence on the, 1977-1978."
Glenn,01-7-23-15-07-0-1,5.0,13.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - steel industry, Dear Colleagues letters, 1977."
Glenn,01-7-23-15-07-0-1,5.0,14.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - steel industry, memorandum ( JHG staff) on, 1977-1978."
Glenn,01-7-23-15-07-0-1,5.0,15.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - steel industry, miscellaneous materials - notes, statements, and news clips, 1977-1978."
Glenn,01-7-23-15-07-0-1,5.0,16.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - steel industry, news releases on the, 1977-1978."
Glenn,01-7-23-15-07-0-1,5.0,17.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - steel industry, information on specialty steel, 1977."
Glenn,01-7-23-15-07-0-1,5.0,18.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - steel industry, White House meeting on the, October 1977."
Glenn,01-7-23-15-07-0-1,5.0,19.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - steel industry, White House report on the, December 1977."
Glenn,01-7-23-15-07-0-1,5.0,20.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Traficant, James A., 1982."
Glenn,01-7-23-15-07-0-1,5.0,21.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - United Arab Emigrates trip, background materials, 1982."
Glenn,01-7-23-15-07-0-1,5.0,22.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - United Arab Emigrates trip, Carl Ford briefing book, 1982."
Glenn,01-7-23-15-07-0-1,5.0,23.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - United Arab Emigrates trip, general file, 1982."
Glenn,01-7-23-15-07-0-1,5.0,24.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Vistron Corporation, 1979."
Glenn,01-7-23-15-07-0-1,5.0,25.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Western Reserve Economic Development Agency, 1975-1977."
Glenn,01-7-23-15-07-0-1,5.0,26.0,Personal/Political,Administrative Assistant,"William R. White - Subject Files - Williams, Senator Harrison A., 1976-1981."
Glenn,01-7-23-15-07-0-1,5.0,27.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - May - June 1975.
Glenn,01-7-23-15-07-0-1,5.0,28.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - July - August 1975.
Glenn,01-7-23-15-07-0-1,5.0,29.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - September - October 1975.
Glenn,01-7-23-15-07-0-1,5.0,30.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - November - December 1975.
Glenn,01-7-23-15-07-0-1,5.0,31.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - January - February 1976.
Glenn,01-7-23-15-07-0-1,5.0,32.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - March - April 1976.
Glenn,01-7-23-15-07-0-1,5.0,33.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - May - June 1976.
Glenn,01-7-23-15-07-0-1,5.0,34.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - July - August 1976.
Glenn,01-7-23-15-07-0-1,5.0,35.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - September - October 1976.
Glenn,01-8-39-15-07-0-1,6.0,1.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - November - December 1976.
Glenn,01-8-39-15-07-0-1,6.0,2.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - January - February 1977.
Glenn,01-8-39-15-07-0-1,6.0,3.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - March - April 1977.
Glenn,01-8-39-15-07-0-1,6.0,4.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - May - June 1977.
Glenn,01-8-39-15-07-0-1,6.0,5.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - July - August 1977.
Glenn,01-8-39-15-07-0-1,6.0,6.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - September - October 1977.
Glenn,01-8-39-15-07-0-1,6.0,7.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - November - December 1977.
Glenn,01-8-39-15-07-0-1,6.0,8.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - January - February 1978.
Glenn,01-8-39-15-07-0-1,6.0,9.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - April 1978.
Glenn,01-8-39-15-07-0-1,6.0,10.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - May - June 1978.
Glenn,01-8-39-15-07-0-1,6.0,11.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - July - August 1978.
Glenn,01-8-39-15-07-0-1,6.0,12.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - September - October 1978.
Glenn,01-8-39-15-07-0-1,6.0,13.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - November - December 1978.
Glenn,01-8-39-15-07-0-1,6.0,14.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - January - February 1979.
Glenn,01-8-39-15-07-0-1,6.0,15.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - March - April 1979.
Glenn,01-8-39-15-07-0-1,6.0,16.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - May - June 1979.
Glenn,01-8-39-15-07-0-1,6.0,17.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - July - August 1979.
Glenn,01-8-39-15-07-0-1,6.0,18.0,Personal/Political,Administrative Assistant,William R. White - Telephone Log - September - October 1979.
