Collectionq,Location,Box,Folder,Series,Subseries,Description
Regula,01-7-33-07-07-0-1,92.0,22.0,Steel Caucus & Trade,Steel Caucus,"General Agreement on Tariffs and Trade (GATT), Multilateral Steel Agreement, 1991-1994."
Regula,01-7-33-07-07-0-1,92.0,23.0,Steel Caucus & Trade,Steel Caucus,"General Issues File, 1994-1995."
Regula,01-7-33-07-07-0-1,92.0,24.0,Steel Caucus & Trade,Steel Caucus,"Hot Rolled Steel ""Sunset"" Review, International Trade Commission hearing on, March 2, 2005."
Regula,01-7-33-07-07-0-1,92.0,25.0,Steel Caucus & Trade,Steel Caucus,"Innovative Highway Steel Bridge Research and Construction Program, 1997-1998."
Regula,01-7-33-07-07-0-1,92.0,26.0,Steel Caucus & Trade,Steel Caucus,"International Nickel Study Group, U.S. membership in, 1994."
Regula,01-7-33-07-07-0-1,92.0,27.0,Steel Caucus & Trade,Steel Caucus,"International Trade Commission, draft regulations issue, December 1995 - February 1996."
Regula,01-7-33-07-07-0-1,92.0,28.0,Steel Caucus & Trade,Steel Caucus,"International Trade Commission, RR's testimony before regarding anti-dumping orders on bearings, May 12, 2006."
Regula,01-7-33-07-07-0-1,92.0,29.0,Steel Caucus & Trade,Steel Caucus,"J & L/Unisor officials, meeting with, January 28, 1998."
Regula,01-7-33-07-07-0-1,92.0,30.0,Steel Caucus & Trade,Steel Caucus,"Korean and Japanese Automotive Trade Practices, September - November 1997."
Regula,01-7-33-07-07-0-1,92.0,31.0,Steel Caucus & Trade,Steel Caucus,"Meetings - Executive Committee briefing on steel industry and electricity, July 11, 1996."
Regula,01-7-33-07-07-0-1,92.0,32.0,Steel Caucus & Trade,Steel Caucus,"Meetings - Luncheon, February 1, 1993."
Regula,01-7-33-07-07-0-1,92.0,33.0,Steel Caucus & Trade,Steel Caucus,"Meetings - Industry Briefing, March 2, 1993."
Regula,01-7-33-07-07-0-1,92.0,34.0,Steel Caucus & Trade,Steel Caucus,"Meetings - Industry Briefing, March 10, 1995."
Regula,01-7-33-07-08-0-1,93.0,1.0,Steel Caucus & Trade,Steel Caucus,"Meetings - Trade Briefing, June 29, 1995."
Regula,01-7-33-07-08-0-1,93.0,2.0,Steel Caucus & Trade,Steel Caucus,"Meetings - Trade Briefing, February 29, 1996."
Regula,01-7-33-07-08-0-1,93.0,3.0,Steel Caucus & Trade,Steel Caucus,"Meetings - Trade Briefing, March 7, 1996."
Regula,01-7-33-07-08-0-1,93.0,4.0,Steel Caucus & Trade,Steel Caucus,"Meetings - Trade Briefing with Acting Trade Representative Ambassador Charlene Barshefsky, September 19, 1996."
Regula,01-7-33-07-08-0-1,93.0,5.0,Steel Caucus & Trade,Steel Caucus,"Meetings - Trade Briefing for Joint House-Senate Steel Caucus, May 1, 1997."
Regula,01-7-33-07-08-0-1,93.0,6.0,Steel Caucus & Trade,Steel Caucus,"Meetings - Trade Briefing for Joint House-Senate Steel Caucus, background materials."
Regula,01-7-33-07-08-0-1,93.0,7.0,Steel Caucus & Trade,Steel Caucus,"Meetings - Trade Briefing for Joint House-Senate Steel Caucus, follow-up, May - June 1997."
Regula,01-7-33-07-08-0-1,93.0,8.0,Steel Caucus & Trade,Steel Caucus,"Meetings - Staff briefing on the Intermodal Surface Transportation Efficiency Act reauthorization, January 22, 1997."
Regula,01-7-33-07-08-0-1,93.0,9.0,Steel Caucus & Trade,Steel Caucus,"Meetings - Staff Briefing on steel imports, steel plate cases and suspension agreements, December 16, 1997."
Regula,01-7-33-07-08-0-1,93.0,10.0,Steel Caucus & Trade,Steel Caucus,"Membership, 1996-1997."
Regula,01-7-33-07-08-0-1,93.0,11.0,Steel Caucus & Trade,Steel Caucus,"Metric steel reinforcing bar standards, June 1995 - February 1996."
Regula,01-7-33-07-08-0-1,93.0,12.0,Steel Caucus & Trade,Steel Caucus,"Newsletter, 1993."
Regula,01-7-33-07-08-0-1,93.0,13.0,Steel Caucus & Trade,Steel Caucus,"Organization for Economic Cooperation and Development Shipbuilding Agreement, July - August 1995."
Regula,01-7-33-07-08-0-1,93.0,14.0,Steel Caucus & Trade,Steel Caucus,"Pipe and Tube Industry 301 Petition against South Korea, April - August 1995."
Regula,01-7-33-07-08-0-1,93.0,15.0,Steel Caucus & Trade,Steel Caucus,"Pipe and Tube Industry grievance with South Korean imports, April 1998."
Regula,01-7-33-07-08-0-1,93.0,16.0,Steel Caucus & Trade,Steel Caucus,"Pipe and Tube Inverted Tariff Correction Act, H.R. 1236, 1991-1993."
Regula,01-7-33-07-08-0-1,93.0,17.0,Steel Caucus & Trade,Steel Caucus,"Report to Congress on a comprehensive plan for responding to the increase in steel imports, January 1999."
Regula,01-7-33-07-08-0-1,93.0,18.0,Steel Caucus & Trade,Steel Caucus,"Review of Activities, August 1995."
Regula,01-7-33-07-08-0-1,93.0,19.0,Steel Caucus & Trade,Steel Caucus,"South Dakota Pipeline Project, October - November 1997."
Regula,01-7-33-07-08-0-1,93.0,20.0,Steel Caucus & Trade,Steel Caucus,"Specialty Metals and the National Defense, report on, December 2005."
Regula,01-7-33-07-08-0-1,93.0,21.0,Steel Caucus & Trade,Steel Caucus,"Stainless steel sheet and strip import issues, April - May 2005."
Regula,01-7-33-07-08-0-1,93.0,22.0,Steel Caucus & Trade,Steel Caucus,"Steel Import Monitoring and Analysis System, January - March 2005."
Regula,01-7-33-07-08-0-1,93.0,23.0,Steel Caucus & Trade,Steel Caucus,"Steel Imports, International Trade Commission Section 201 investigation into, March - December 2001."
Regula,01-7-33-07-08-0-1,93.0,24.0,Steel Caucus & Trade,Steel Caucus,"Steel Imports, International Trade Commission Section 201 investigation into, January - February 2002."
Regula,01-7-33-07-08-0-1,93.0,25.0,Steel Caucus & Trade,Steel Caucus,"Steel Imports, International Trade Commission Section 201 investigation into, background materials."
Regula,01-7-33-07-08-0-1,93.0,26.0,Steel Caucus & Trade,Steel Caucus,"Steel Imports, International Trade Commission Section 201 investigation into, President's tariff remedy, March - July 2002."
Regula,01-7-33-08-03-0-1,94.0,1.0,Steel Caucus & Trade,Steel Caucus,"Steel Imports, International Trade Commission Section 201 investigation into, President's tariff remedy, August 2002 - July 2003."
Regula,01-7-33-08-03-0-1,94.0,2.0,Steel Caucus & Trade,Steel Caucus,"Steel Industry Confab, April 13, 1995."
Regula,01-7-33-08-03-0-1,94.0,3.0,Steel Caucus & Trade,Steel Caucus,"Steel Industry Group Meetings, 1996."
Regula,01-7-33-08-03-0-1,94.0,4.0,Steel Caucus & Trade,Steel Caucus,"Steel Industry/Labor Trade Policy Agenda for 1998, March 1998."
Regula,01-7-33-08-03-0-1,94.0,5.0,Steel Caucus & Trade,Steel Caucus,"Steel Manufacturers Association, briefing on radioactive sources in steel scrap, October 24, 1997."
Regula,01-7-33-08-03-0-1,94.0,6.0,Steel Caucus & Trade,Steel Caucus,"Steel Manufacturers Association, breakfast meeting, May 3, 1995."
Regula,01-7-33-08-03-0-1,94.0,7.0,Steel Caucus & Trade,Steel Caucus,"Steel Manufacturers Association, breakfast meeting, May 2, 1996."
Regula,01-7-33-08-03-0-1,94.0,8.0,Steel Caucus & Trade,Steel Caucus,"Steel Service Center Institute, remarks of RR to, March 23, 1998."
Regula,01-7-33-08-03-0-1,94.0,9.0,Steel Caucus & Trade,Steel Caucus,"Steel Trade Cases, 1992."
Regula,01-7-33-08-03-0-1,94.0,10.0,Steel Caucus & Trade,Steel Caucus,"Steel Trade Cases, 1993."
Regula,01-7-33-08-03-0-1,94.0,11.0,Steel Caucus & Trade,Steel Caucus,"Super 301 Trade Law, letter to President William Clinton regarding, March/May 1998."
Regula,01-7-33-08-03-0-1,94.0,12.0,Steel Caucus & Trade,Steel Caucus,"Superfund Act of 1996, H.R. 2500, staff briefing on, March 11, 1996."
Regula,01-7-33-08-03-0-1,94.0,13.0,Steel Caucus & Trade,Steel Caucus,"Timken Company, Controlled Thermo-Mechanical Processing Project, 2000."
Regula,01-7-33-08-03-0-1,94.0,14.0,Steel Caucus & Trade,Steel Caucus,"Trade Expansion Act of 1992, H.R. 5100, May - July 1992."
Regula,01-7-33-08-03-0-1,94.0,15.0,Steel Caucus & Trade,Steel Caucus,"U.S./Japan Auto Trade Debate, June 1995."
Regula,01-7-33-08-03-0-1,94.0,16.0,Steel Caucus & Trade,Steel Caucus,"U.S. Oil Country Tubular Goods vs. Argentina, June - August 1995."
Regula,01-7-33-08-03-0-1,94.0,17.0,Steel Caucus & Trade,Steel Caucus,"U.S. Steel, 1996 and 2001."
Regula,01-7-33-08-03-0-1,94.0,18.0,Steel Caucus & Trade,Steel Caucus,"Voluntary Restraint Agreements (VRAs), 1987-1992."
Regula,01-7-33-08-03-0-1,94.0,19.0,Steel Caucus & Trade,Steel Caucus,"Voluntary Restraint Agreements (VRAs), background materials, 1987-1990."
Regula,01-7-33-08-03-0-1,94.0,20.0,Steel Caucus & Trade,Trade,"Automatic Teller Machines (ATMs), disability access issue, 1991-1992."
Regula,01-7-33-08-03-0-1,94.0,21.0,Steel Caucus & Trade,Trade,"Bearings, hearing on the Department of Defense federal acquisition regulations for, September 1, 1991."
Regula,01-7-33-08-03-0-1,94.0,22.0,Steel Caucus & Trade,Trade,"Ceramic Semiconductor Packaging Industry, 1993-1994."
Regula,01-7-33-08-03-0-1,94.0,23.0,Steel Caucus & Trade,Trade,"China, Appropriations Committee hearing on the effects of Chinese imports on U.S. companies, May 22, 2003."
Regula,01-7-33-08-03-0-1,94.0,24.0,Steel Caucus & Trade,Trade,"China, Babcock and Wilcox Company, 2006."
Regula,01-7-33-08-03-0-1,94.0,25.0,Steel Caucus & Trade,Trade,"China, currency rate issue, 2004-2005."
Regula,01-7-33-08-03-0-1,94.0,26.0,Steel Caucus & Trade,Trade,"China, imported candles issue, 2004-2005."
Regula,01-7-33-08-03-0-1,94.0,27.0,Steel Caucus & Trade,Trade,"China, U.S. Trade Rights Enforcement Act, H.R. 3283, 2005."
Regula,01-7-33-08-03-0-1,94.0,28.0,Steel Caucus & Trade,Trade,"Continued Dumping and Subsidy Offset Act of 2000, H.R. 5426."
Regula,01-7-33-08-03-0-1,94.0,29.0,Steel Caucus & Trade,Trade,"Correspondence, general file, 1994."
Regula,01-7-33-08-03-0-1,94.0,30.0,Steel Caucus & Trade,Trade,"Correspondence, general file, 2004-2005."
Regula,01-7-33-08-03-0-1,94.0,31.0,Steel Caucus & Trade,Trade,"Correspondence, general file, 2006-2007."
Regula,01-7-33-08-03-0-1,94.0,32.0,Steel Caucus & Trade,Trade,"Critical Technologies Act of 1991, H.R. 3191, June - November 1991."
Regula,01-7-33-08-03-0-1,94.0,33.0,Steel Caucus & Trade,Trade,"Diebold, Inc., tariff issues with Thailand and Columbia, 2004-2008."
Regula,01-7-33-08-03-0-1,94.0,34.0,Steel Caucus & Trade,Trade,"Dynamic Random Access Memory Computer Chips, South Korean dumping of, 1997."
Regula,01-7-33-08-03-0-1,94.0,35.0,Steel Caucus & Trade,Trade,"Fairness in Federal Purchasing Act of 1991, H.R. 3690 ""Buy American Act,"" October - December 1991."
Regula,01-7-33-08-03-0-1,94.0,36.0,Steel Caucus & Trade,Trade,"Flexsys America L.P., duty suspension request on rubber industry chemicals, 2005-2007."
Regula,01-7-33-08-03-0-1,94.0,37.0,Steel Caucus & Trade,Trade,"Foreign Trade Zones, background materials, 1991-1995."
Regula,01-7-33-08-04-0-1,95.0,1.0,Steel Caucus & Trade,Trade,"Foreign Trade Zone 181, Northeast Ohio Trade and Economic Consortium, 2003-2006."
Regula,01-7-33-08-04-0-1,95.0,2.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), background materials, 1994."
Regula,01-7-33-08-04-0-1,95.0,3.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), Congressional Budget Office report on U.S. anti-dumping and countervailing duty law, 1994."
Regula,01-7-33-08-04-0-1,95.0,4.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), Congressional Record of House floor debate on, November 29, 1994."
Regula,01-7-33-08-04-0-1,95.0,5.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), Congressional Record of Senate floor debate on, November 30 & December 1, 1994."
Regula,01-7-33-08-04-0-1,95.0,6.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), Congressional Research Service reports, 1993-1994."
Regula,01-7-33-08-04-0-1,95.0,7.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), Cooper Tires concerns with, 1988 and 1992."
Regula,01-7-33-08-04-0-1,95.0,8.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), correspondence, reports, and articles in favor of, August - September 1994."
Regula,01-7-33-08-04-0-1,95.0,9.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), correspondence, reports, and articles in favor of, October 1994."
Regula,01-7-33-08-04-0-1,95.0,10.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), correspondence, reports, and articles in favor of, November 1994."
Regula,01-7-33-08-04-0-1,95.0,11.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), correspondence, reports, and articles in opposition to, August - October 1994."
Regula,01-7-33-08-04-0-1,95.0,12.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), correspondence, reports, and articles in opposition to, November 1994."
Regula,01-7-33-08-04-0-1,95.0,13.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), decisions by GATT Panel on Trade Disputes, October 1994."
Regula,01-7-33-08-04-0-1,95.0,14.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), Democratic Study Group fact sheet, October 1994."
Regula,01-7-33-08-04-0-1,95.0,15.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), Executive Branch information on, September - November 1994."
Regula,01-7-33-08-04-0-1,95.0,16.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), GATT Fair Trade Enforcement Act of 1994, H.R. 4206, April 1994."
Regula,01-7-33-08-04-0-1,95.0,17.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), House Republican Conference Issue Briefs, October - November 1994."
Regula,01-7-33-08-04-0-1,95.0,18.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), intellectual property rights issue, August 1994 - January 1995."
Regula,01-7-33-08-04-0-1,95.0,19.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), legislation implementing, 1992-1993."
Regula,01-7-33-08-04-0-1,95.0,20.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), legislation implementing, Uruguay Round Agreements Act, H.R. 5110, February - May 1994."
Regula,01-7-33-08-04-0-1,95.0,21.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), legislation implementing, Uruguay Round Agreements Act, H.R. 5110, July - December 1994."
Regula,01-7-33-08-05-0-1,96.0,1.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), legislation implementing, Uruguay Round Agreements Act, H.R. 5110, RR's statement, November 29, 1994."
Regula,01-7-33-08-05-0-1,96.0,2.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), letters to constituents, November 1994."
Regula,01-7-33-08-05-0-1,96.0,3.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), newspaper clippings, September - December 1994."
Regula,01-7-33-08-05-0-1,96.0,4.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), pension protection issue, October - November 1994."
Regula,01-7-33-08-05-0-1,96.0,5.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), Pioneer Preference Provisions issue, September - November 1994."
Regula,01-7-33-08-05-0-1,96.0,6.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), savings bond issue, October 1994."
Regula,01-7-33-08-05-0-1,96.0,7.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), Senate Committee on Commerce, science and transportation report from committee chairman, October 1994."
Regula,01-7-33-08-05-0-1,96.0,8.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), Sense of Congress on, H.Con.Res. 193, 1993."
Regula,01-7-33-08-05-0-1,96.0,9.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), steel industry, impact on, July - November 1994."
Regula,01-7-33-08-05-0-1,96.0,10.0,Steel Caucus & Trade,Trade,"General Agreement on Tariffs and Trade (GATT), World Trade Organization issue, April - November 1994."
Regula,01-7-33-08-05-0-1,96.0,11.0,Steel Caucus & Trade,Trade,"Investment Growth Act, H.R. 948, 1991-1993."
Regula,01-7-33-08-05-0-1,96.0,12.0,Steel Caucus & Trade,Trade,"Japanese Framework Agreement, 1993-1994."
Regula,01-7-33-08-05-0-1,96.0,13.0,Steel Caucus & Trade,Trade,"Japanese Framework Agreement, background materials, 1994."
Regula,01-7-33-08-05-0-1,96.0,14.0,Steel Caucus & Trade,Trade,"Multipurpose Vehicles (MPVs) Classification, 1991-1992."
Regula,01-7-33-08-05-0-1,96.0,15.0,Steel Caucus & Trade,Trade,"North American Free Trade Agreement (NAFTA), 1991."
Regula,01-7-33-08-05-0-1,96.0,16.0,Steel Caucus & Trade,Trade,"North American Free Trade Agreement (NAFTA), 1992-1995."
Regula,01-7-33-08-05-0-1,96.0,17.0,Steel Caucus & Trade,Trade,"North American Free Trade Agreement (NAFTA), court decision concerning environmental issues, 1993."
Regula,01-7-33-08-05-0-1,96.0,18.0,Steel Caucus & Trade,Trade,"NAFTA Re-negotiation and World Trade Organization Dispute Settlement Review Commission Act, H.R. 3314/H.R. 78, 1996-1997."
Regula,01-7-33-08-05-0-1,96.0,19.0,Steel Caucus & Trade,Trade,"Plywood imports from Brazil, 2006."
Regula,01-7-33-08-05-0-1,96.0,20.0,Steel Caucus & Trade,Trade,"Reciprocal Trade Agreement Authorities Act, H.R. 2621, ""Fast Track Trading Authority,"" 1997."
Regula,01-7-33-08-05-0-1,96.0,21.0,Steel Caucus & Trade,Trade,"Reciprocal Trade Agreement Authorities Act, H.R. 2621, ""Fast Track Trading Authority,"" 1998."
Regula,01-7-33-08-05-0-1,96.0,22.0,Steel Caucus & Trade,Trade,"Shipbuilding Trade Agreement Act, H.R. 2754, February - June 1996."
Regula,01-7-33-08-05-0-1,96.0,23.0,Steel Caucus & Trade,Trade,"Summit of the Americas, December 1994."
Regula,01-7-33-08-05-0-1,96.0,24.0,Steel Caucus & Trade,Trade,"Timken Company, 1992-1994 & 2005."
Regula,01-7-33-08-05-0-1,96.0,25.0,Steel Caucus & Trade,Trade,"Trade and Globalization Assistance Act of 2007, H.R. 3920."
Regula,01-7-33-08-05-0-1,96.0,26.0,Steel Caucus & Trade,Trade,"Trade Fairness Act of 2001, February - March 2001."
Regula,01-7-33-08-05-0-1,96.0,27.0,Steel Caucus & Trade,Trade,"United Engineering and Foundry Company, 1994."
Regula,01-7-33-08-05-0-1,96.0,28.0,Steel Caucus & Trade,Trade,"U.S./Oman Free Trade Agreement, 2006."
Regula,01-7-33-08-05-0-1,96.0,29.0,Steel Caucus & Trade,Trade,"U.S./Thailand Free Trade Agreement, effect on truck manufacturing in the U.S., 2005."
Regula,01-7-33-08-05-0-1,96.0,30.0,Steel Caucus & Trade,Trade,"U.S. International Cultural and Trade Center, 1991."
Regula,01-7-33-08-05-0-1,96.0,31.0,Steel Caucus & Trade,Trade,"Vietnam, permanent normal trade relations issue, 2006."
Regula,01-7-33-08-05-0-1,96.0,32.0,Steel Caucus & Trade,Trade,"Voting record of RR on trade issues, 1973-2005."
Regula,01-7-33-08-05-0-1,96.0,33.0,Steel Caucus & Trade,Trade,"Wayne-Dalton Corporation, 1993."
Regula,01-7-33-08-05-0-1,96.0,34.0,Steel Caucus & Trade,Trade,"Wire Rod, suspension of anti-dumping duties on, 2005."
Regula,01-7-33-08-05-0-1,96.0,35.0,Steel Caucus & Trade,Trade,"World Trade Organization, Dispute Settlement Review Commission Act, H.R. 1434, January - May 1995."
Regula,01-7-33-08-05-0-1,96.0,36.0,Steel Caucus & Trade,Trade,"World Trade Organization, Doha Development Agenda Rules Negotiations, 2005."
Regula,01-7-33-08-05-0-1,96.0,37.0,Steel Caucus & Trade,Trade,"World Trade Organization, RR's testimony on U.S. negotiating objectives, August 5, 1999."
Regula,01-7-33-08-05-0-1,96.0,38.0,Steel Caucus & Trade,Trade,"World Trade Organization, zeroing issue legislation, 2007."
