Collectionq,Location,Box,Folder,Series,Subseries,Description
Regula,01-7-33-09-03-0-1,100.0,12.0,Voting Record,Voting Record,"Roll Call Votes, 105th Congress, 2nd Session, 1998."
Regula,01-7-33-09-03-0-1,100.0,13.0,Voting Record,Voting Record,"Roll Call Votes, 106th Congress, 1st Session, 1999."
Regula,01-7-33-09-03-0-1,100.0,14.0,Voting Record,Voting Record,"Roll Call Votes, 106th Congress, 2nd Session, 2000."
Regula,01-7-33-09-03-0-1,100.0,15.0,Voting Record,Voting Record,"Legislative Profile, 107th Congress, 1st Session, 2001."
Regula,01-7-33-09-03-0-1,100.0,16.0,Voting Record,Voting Record,"Roll Call Votes, 107th Congress, 1st Session, 2001."
Regula,01-7-33-09-03-0-1,100.0,17.0,Voting Record,Voting Record,"Roll Call Votes, 107th Congress, 2nd Session, 2002."
Regula,01-7-33-09-03-0-1,100.0,18.0,Voting Record,Voting Record,"Legislative Activity Guide, 108th Congress, 1st Session, 2003 (part 1 of 2)."
Regula,01-7-33-09-03-0-1,100.0,19.0,Voting Record,Voting Record,"Legislative Activity Guide, 108th Congress, 1st Session, 2003 (part 2 of 2)."
Regula,01-7-33-09-03-0-1,100.0,20.0,Voting Record,Voting Record,"House Republican Conference Vote Justification, 108th Congress, 1st Session,  2003."
Regula,01-7-33-09-04-0-1,101.0,1.0,Voting Record,Voting Record,"Roll Call Votes, 108th Congress, 1st Session, 2003."
Regula,01-7-33-09-04-0-1,101.0,2.0,Voting Record,Voting Record,"Legislative Activity Guide, 108th Congress, 2nd Session, 2004."
Regula,01-7-33-09-04-0-1,101.0,3.0,Voting Record,Voting Record,"Roll Call Votes, 108th Congress, 2nd Session, 2004."
Regula,01-7-33-09-04-0-1,101.0,4.0,Voting Record,Voting Record,"Legislative Activity Guide, 109th Congress, 1st Session, 2005 (part 1 of 2)."
Regula,01-7-33-09-04-0-1,101.0,5.0,Voting Record,Voting Record,"Legislative Activity Guide, 109th Congress, 1st Session, 2005 (part 2 of 2)."
Regula,01-7-33-09-04-0-1,101.0,6.0,Voting Record,Voting Record,"Roll Call Votes, 109th Congress, 1st Session, 2005."
Regula,01-7-33-09-04-0-1,101.0,7.0,Voting Record,Voting Record,"Legislative Activity Guide, 109th Congress, 2nd Session, 2006 (part 1 of 2)."
Regula,01-7-33-09-04-0-1,101.0,8.0,Voting Record,Voting Record,"Legislative Activity Guide, 109th Congress, 2nd Session, 2006 (part 2 of 2)."
Regula,01-7-33-09-04-0-1,101.0,9.0,Voting Record,Voting Record,"Roll Call Votes, 109th Congress, 2nd Session, 2006."
Regula,01-7-33-09-04-0-1,101.0,10.0,Voting Record,Voting Record,"Legislative Activity Guide, 110th Congress, 1st Session, 2007 (part 1 of 2)."
Regula,01-7-33-09-04-0-1,101.0,11.0,Voting Record,Voting Record,"Legislative Activity Guide, 110th Congress, 1st Session, 2007 (part 2 of 2)."
Regula,01-7-33-09-04-0-1,101.0,12.0,Voting Record,Voting Record,"Roll Call Votes, 110th Congress, 1st Session, 2007 (part 1 of 2)."
Regula,01-7-33-09-04-0-1,101.0,13.0,Voting Record,Voting Record,"Roll Call Votes, 110th Congress, 1st Session, 2007 (part 2 of 2)."
Regula,01-7-33-09-04-0-1,101.0,14.0,Voting Record,Voting Record,"Legislative Activity Guide, 110th Congress, 2nd Session, January - June 2008."
Regula,01-7-33-09-04-0-1,101.0,15.0,Voting Record,Voting Record,"Roll Call Votes, 110th Congress, 2nd Session, January - October 2008."
